state,district,year,aqi,pm2_5,pm10,no2,so2,co
Chhattisgarh,Korba,2019,309,16.59,242.68,72.35,68.64,3.62
Chhattisgarh,Korba,2020,132,165.04,283.79,24.12,14.41,2.23
Chhattisgarh,Korba,2021,268,118.79,242.97,60.64,43.11,2.58
Chhattisgarh,Korba,2022,132,153.33,214.09,35.36,58.26,1.02
Chhattisgarh,Korba,2023,260,191.46,39.49,21.14,67.95,2.7
Chhattisgarh,Korba,2024,134,27.55,120.4,114.21,51.97,4.24
Chhattisgarh,Korba,2025,209,179.64,131.65,71.46,55.52,3.15
Chhattisgarh,Korea,2015,118,52.13,91.61,58.29,37.89,2.9
Chhattisgarh,Korea,2016,219,124.07,103.49,58.88,58.8,3.55
Chhattisgarh,Korea,2017,164,43.99,163.26,98.29,6.04,0.4
Chhattisgarh,Korea,2018,303,24.45,222.88,46.53,12.85,0.95
Chhattisgarh,Korea,2019,41,108.51,230.07,109.27,28.42,3.18
Chhattisgarh,Korea,2020,145,37.45,145.59,32.69,18.2,3.58
Chhattisgarh,Korea,2021,339,191.13,286.11,16.69,64.02,2.14
Chhattisgarh,Korea,2022,77,110.15,66.28,16.2,15.44,3.51
Chhattisgarh,Korea,2023,62,175.45,87.6,48.86,37.81,4.11
Chhattisgarh,Korea,2024,214,103.52,154.32,40.09,15.66,4.77
Chhattisgarh,Korea,2025,339,57.5,100.9,9.22,19.7,3.91
Chhattisgarh,Mahasamund,2015,258,169.9,63.37,40.41,62.87,1.51
Chhattisgarh,Mahasamund,2016,197,179.25,31.04,42.46,48.7,4.69
Chhattisgarh,Mahasamund,2017,152,43.48,82.27,51.23,51.33,0.31
Chhattisgarh,Mahasamund,2018,56,51.99,176.41,42.34,67.88,1.48
Chhattisgarh,Mahasamund,2019,92,148.28,268.58,105.32,60.95,4.91
Chhattisgarh,Mahasamund,2020,255,186.44,247.53,103.46,13.18,4.86
Chhattisgarh,Mahasamund,2021,282,38.65,57.7,67.31,24.17,2.49
Chhattisgarh,Mahasamund,2022,262,90.04,99.76,28.03,50.32,0.24
Chhattisgarh,Mahasamund,2023,222,163.81,295.61,105.33,60.36,4.11
Chhattisgarh,Mahasamund,2024,335,129.25,237.45,53.56,47.54,4.01
Chhattisgarh,Mahasamund,2025,178,33.3,238.53,118.3,69.91,0.7
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,2015,233,174.63,36.25,9.5,36.88,4.05
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,2016,289,25.02,247.01,68.06,77.04,2.99
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,2017,83,109.21,213.03,115.85,71.29,3.6
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,2018,101,121.96,273.66,84.46,15.32,3.19
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,2019,94,69.21,220.11,53.56,9.42,1.3
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,2020,334,197.58,24.73,95.93,72.42,4.59
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,2021,224,53.43,237.18,64.99,8.06,2.96
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,2022,290,174.01,139.04,42.62,8.04,2.96
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,2023,69,146.79,263.55,29.59,15.29,0.75
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,2024,237,69.88,289.33,80.43,40.52,0.98
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,2025,40,118.12,47.54,119.15,27.44,3.52
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2015,44,157.89,275.11,21.84,8.77,0.69
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2016,310,10.03,262.64,86.0,17.68,3.99
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2017,197,68.49,213.79,45.39,32.7,0.8
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2018,47,157.26,129.62,21.52,51.32,1.82
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2019,323,95.43,111.95,68.04,15.33,3.16
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2020,232,137.45,38.19,90.98,72.29,1.24
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2021,87,137.74,85.9,81.27,24.49,4.95
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2022,230,129.95,124.93,39.49,37.68,4.97
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2023,188,164.73,198.91,44.43,22.8,3.66
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2024,159,33.13,31.66,87.51,44.7,4.83
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2025,283,145.32,256.31,45.26,55.1,2.02
Chhattisgarh,Mungeli,2015,110,13.3,125.57,25.2,33.56,3.28
Chhattisgarh,Mungeli,2016,323,43.06,290.64,69.96,4.52,4.08
Chhattisgarh,Mungeli,2017,310,169.97,74.59,64.56,41.84,3.89
Chhattisgarh,Mungeli,2018,347,99.35,62.23,48.69,66.52,1.73
Chhattisgarh,Mungeli,2019,88,188.79,134.64,80.66,50.49,4.83
Chhattisgarh,Mungeli,2020,136,40.39,247.16,26.78,47.11,2.6
Chhattisgarh,Mungeli,2021,214,83.73,97.43,15.82,60.46,2.08
Chhattisgarh,Mungeli,2022,229,175.22,185.05,93.44,58.26,2.33
Chhattisgarh,Mungeli,2023,159,142.13,145.97,69.47,19.99,0.84
Chhattisgarh,Mungeli,2024,201,144.68,49.06,87.07,70.63,2.08
Chhattisgarh,Mungeli,2025,240,137.57,280.57,71.08,58.34,3.33
Chhattisgarh,Narayanpur,2015,120,45.08,87.89,15.29,76.43,1.94
Chhattisgarh,Narayanpur,2016,217,160.81,128.89,66.54,34.64,0.37
Chhattisgarh,Narayanpur,2017,73,186.85,94.47,58.67,16.39,1.01
Chhattisgarh,Narayanpur,2018,222,85.51,20.47,10.03,9.53,3.57
Chhattisgarh,Narayanpur,2019,199,144.01,88.05,23.28,42.95,1.69
Chhattisgarh,Narayanpur,2020,193,18.39,150.33,111.23,18.16,4.71
Chhattisgarh,Narayanpur,2021,170,161.44,79.04,104.09,37.43,0.91
Chhattisgarh,Narayanpur,2022,101,123.64,130.0,78.9,72.26,3.84
Chhattisgarh,Narayanpur,2023,293,43.99,177.08,71.5,31.66,3.91
Chhattisgarh,Narayanpur,2024,158,167.07,245.04,24.11,51.94,4.36
Chhattisgarh,Narayanpur,2025,130,187.18,112.16,102.73,39.83,4.81
Chhattisgarh,Raigarh,2015,106,154.56,83.04,9.69,34.79,2.26
Chhattisgarh,Raigarh,2016,330,111.73,117.71,98.05,64.22,0.94
Chhattisgarh,Raigarh,2017,119,116.69,60.8,16.77,42.68,4.0
Chhattisgarh,Raigarh,2018,54,84.38,226.1,70.85,47.53,3.35
Chhattisgarh,Raigarh,2019,121,136.5,66.75,46.86,41.33,3.83
Chhattisgarh,Raigarh,2020,41,192.27,50.56,14.21,64.27,3.03
Chhattisgarh,Raigarh,2021,203,191.63,177.02,5.0,34.11,2.63
Chhattisgarh,Raigarh,2022,164,195.05,186.85,95.17,32.21,4.86
Chhattisgarh,Raigarh,2023,90,129.46,236.74,28.95,37.16,4.9
Chhattisgarh,Raigarh,2024,164,21.07,283.77,20.71,67.34,3.32
Chhattisgarh,Raigarh,2025,148,93.28,104.14,8.41,69.64,0.59
Chhattisgarh,Raipur,2015,331,134.4,283.88,65.98,59.45,2.59
Chhattisgarh,Raipur,2016,121,132.12,75.01,43.32,59.62,3.53
Chhattisgarh,Raipur,2017,187,14.07,166.75,109.23,36.91,1.41
Chhattisgarh,Raipur,2018,250,188.84,178.68,19.64,25.92,3.34
Chhattisgarh,Raipur,2019,324,151.69,281.55,98.08,32.0,0.66
Chhattisgarh,Raipur,2020,138,195.35,222.32,58.75,55.96,3.81
Chhattisgarh,Raipur,2021,58,97.78,268.89,100.84,47.15,2.39
Chhattisgarh,Raipur,2022,95,93.16,297.21,96.35,49.99,4.62
Chhattisgarh,Raipur,2023,137,193.27,98.47,22.97,16.59,3.39
Chhattisgarh,Raipur,2024,279,102.85,295.33,46.02,21.26,1.0
Chhattisgarh,Raipur,2025,348,121.45,43.96,99.08,79.37,2.47
Chhattisgarh,Rajnandgaon,2015,282,196.2,180.53,97.92,17.3,0.3
Chhattisgarh,Rajnandgaon,2016,284,149.59,185.22,20.06,75.38,0.64
Chhattisgarh,Rajnandgaon,2017,287,148.36,97.21,14.4,46.98,2.79
Chhattisgarh,Rajnandgaon,2018,178,129.07,194.08,24.92,16.09,3.99
Chhattisgarh,Rajnandgaon,2019,222,14.91,132.85,87.8,3.24,0.32
Chhattisgarh,Rajnandgaon,2020,76,23.53,288.47,72.76,41.82,4.15
Chhattisgarh,Rajnandgaon,2021,104,99.19,194.05,71.41,71.57,2.71
Chhattisgarh,Rajnandgaon,2022,104,161.94,41.92,85.74,35.43,1.82
Chhattisgarh,Rajnandgaon,2023,113,68.3,177.47,67.85,50.77,0.31
Chhattisgarh,Rajnandgaon,2024,99,158.09,182.06,42.02,60.81,2.64
Chhattisgarh,Rajnandgaon,2025,65,198.22,200.01,54.81,20.1,3.5
Chhattisgarh,Sakti,2015,127,89.85,239.2,83.49,14.75,1.61
Chhattisgarh,Sakti,2016,140,199.34,53.23,101.26,68.37,4.48
Chhattisgarh,Sakti,2017,242,15.75,243.08,17.38,61.75,4.18
Chhattisgarh,Sakti,2018,349,45.14,221.99,59.25,35.01,0.93
Chhattisgarh,Sakti,2019,167,119.27,111.39,52.97,7.03,1.91
Chhattisgarh,Sakti,2020,349,73.15,290.4,112.2,33.84,4.69
Chhattisgarh,Sakti,2021,181,27.83,270.78,25.78,2.7,1.89
Chhattisgarh,Sakti,2022,114,64.69,129.83,91.61,52.07,2.34
Chhattisgarh,Sakti,2023,315,191.85,185.89,16.79,78.46,3.76
Chhattisgarh,Sakti,2024,112,145.83,71.96,88.7,41.38,4.94
Chhattisgarh,Sakti,2025,189,22.18,148.95,22.96,30.1,1.02
Chhattisgarh,Sarangarh-Bilaigarh,2015,190,148.2,255.85,88.03,16.1,4.11
Chhattisgarh,Sarangarh-Bilaigarh,2016,144,152.85,176.72,92.17,26.33,4.45
Chhattisgarh,Sarangarh-Bilaigarh,2017,147,95.41,23.59,93.05,62.07,3.48
Chhattisgarh,Sarangarh-Bilaigarh,2018,139,24.7,107.08,40.12,58.25,0.57
Chhattisgarh,Sarangarh-Bilaigarh,2019,170,20.85,244.45,83.26,29.61,1.61
Chhattisgarh,Sarangarh-Bilaigarh,2020,189,42.67,143.26,89.47,40.04,4.61
Chhattisgarh,Sarangarh-Bilaigarh,2021,106,106.53,210.54,47.08,20.33,4.55
Chhattisgarh,Sarangarh-Bilaigarh,2022,348,63.15,284.94,72.0,18.96,3.14
Chhattisgarh,Sarangarh-Bilaigarh,2023,138,178.59,106.99,6.6,59.73,0.86
Chhattisgarh,Sarangarh-Bilaigarh,2024,103,79.33,272.19,31.64,25.58,4.08
Chhattisgarh,Sarangarh-Bilaigarh,2025,183,65.04,121.43,17.01,33.7,4.51
Chhattisgarh,Sukma,2015,291,193.74,209.52,64.91,31.88,1.39
Chhattisgarh,Sukma,2016,240,101.6,121.63,19.4,54.01,1.43
Chhattisgarh,Sukma,2017,202,90.03,31.71,35.68,47.99,4.47
Chhattisgarh,Sukma,2018,317,40.55,21.46,96.96,76.65,0.73
Chhattisgarh,Sukma,2019,207,109.16,291.18,83.21,8.66,2.9
Chhattisgarh,Sukma,2020,130,60.31,170.78,86.94,16.51,1.2
Chhattisgarh,Sukma,2021,69,170.98,65.93,46.57,46.02,3.51
Chhattisgarh,Sukma,2022,202,76.26,55.75,93.01,39.35,4.93
Chhattisgarh,Sukma,2023,273,61.15,235.19,39.55,72.56,2.59
Chhattisgarh,Sukma,2024,137,45.81,50.44,46.49,59.3,4.11
Chhattisgarh,Sukma,2025,129,127.02,264.48,17.87,14.95,1.72
Chhattisgarh,Surajpur,2015,193,39.87,162.16,56.86,44.93,0.79
Chhattisgarh,Surajpur,2016,315,32.42,25.76,18.95,16.37,4.31
Chhattisgarh,Surajpur,2017,173,25.0,220.05,65.41,74.71,0.5
Chhattisgarh,Surajpur,2018,67,56.58,203.08,18.99,8.41,4.69
Chhattisgarh,Surajpur,2019,187,106.79,280.0,76.69,3.53,0.36
Chhattisgarh,Surajpur,2020,100,178.19,55.16,100.55,48.47,4.89
Chhattisgarh,Surajpur,2021,72,139.51,220.07,116.85,17.93,2.43
Chhattisgarh,Surajpur,2022,305,140.63,231.2,101.38,64.34,4.63
Chhattisgarh,Surajpur,2023,254,127.54,106.51,65.54,8.55,2.3
Chhattisgarh,Surajpur,2024,142,172.73,249.78,63.71,18.07,2.9
Chhattisgarh,Surajpur,2025,223,199.63,142.3,33.37,72.02,1.43
Chhattisgarh,Surguja,2015,41,58.6,80.64,55.9,2.9,2.13
Chhattisgarh,Surguja,2016,224,167.75,79.44,77.52,42.6,2.68
Chhattisgarh,Surguja,2017,63,114.11,120.84,42.95,39.01,1.91
Chhattisgarh,Surguja,2018,119,53.72,274.07,104.93,69.11,0.95
Chhattisgarh,Surguja,2019,305,64.1,23.22,33.03,27.61,2.34
Chhattisgarh,Surguja,2020,53,59.08,97.94,82.23,67.56,2.38
Chhattisgarh,Surguja,2021,161,45.73,160.41,10.32,56.05,2.29
Chhattisgarh,Surguja,2022,60,48.05,129.74,30.38,45.57,1.75
Chhattisgarh,Surguja,2023,341,151.24,107.38,102.19,51.03,0.91
Chhattisgarh,Surguja,2024,288,63.28,230.74,113.33,6.92,3.94
Chhattisgarh,Surguja,2025,63,164.2,99.17,22.0,5.46,2.77
Goa,North Goa,2015,247,76.43,158.8,118.13,9.26,3.58
Goa,North Goa,2016,328,197.33,47.19,45.78,32.81,4.02
Goa,North Goa,2017,256,120.37,204.72,91.15,9.77,1.37
Goa,North Goa,2018,150,57.68,66.72,115.83,11.68,2.85
Goa,North Goa,2019,287,32.29,57.65,45.69,48.73,1.42
Goa,North Goa,2020,83,68.42,212.67,7.5,36.84,2.77
Goa,North Goa,2021,241,134.87,156.65,65.59,24.8,4.02
Goa,North Goa,2022,314,11.88,38.58,100.05,78.22,2.01
Goa,North Goa,2023,60,59.54,298.51,38.44,61.06,4.82
Goa,North Goa,2024,170,30.89,123.67,100.25,74.68,2.92
Goa,North Goa,2025,325,78.97,140.5,34.62,70.8,2.21
Goa,South Goa,2015,252,129.97,46.37,96.4,18.76,2.48
Goa,South Goa,2016,139,96.18,252.86,21.34,10.3,0.42
Goa,South Goa,2017,274,182.15,272.15,117.97,32.14,2.75
Goa,South Goa,2018,209,149.69,218.02,118.44,48.54,2.62
Goa,South Goa,2019,129,163.78,185.37,94.92,71.71,4.93
Goa,South Goa,2020,311,123.56,49.24,13.11,44.46,2.75
Goa,South Goa,2021,183,44.27,170.47,21.09,62.51,4.1
Goa,South Goa,2022,120,19.49,140.02,84.69,54.71,3.82
Goa,South Goa,2023,181,196.53,142.05,12.76,20.19,1.59
Goa,South Goa,2024,53,132.83,203.83,29.18,49.25,4.79
Goa,South Goa,2025,176,28.5,22.38,7.71,72.32,1.51
Gujarat,Ahmedabad,2015,70,65.2,52.93,111.09,71.65,1.46
Gujarat,Ahmedabad,2016,297,92.44,181.53,81.11,48.52,1.76
Gujarat,Ahmedabad,2017,271,128.19,275.69,18.29,66.96,1.93
Gujarat,Ahmedabad,2018,308,194.09,117.57,76.48,39.32,0.47
Gujarat,Ahmedabad,2019,339,51.25,262.42,36.06,2.42,2.45
Gujarat,Ahmedabad,2020,307,12.32,103.5,69.03,78.58,2.38
Gujarat,Ahmedabad,2021,230,52.43,86.41,24.46,14.72,2.65
Gujarat,Ahmedabad,2022,142,19.08,277.28,105.79,25.49,0.92
Gujarat,Ahmedabad,2023,264,18.54,85.44,42.78,27.38,0.66
Gujarat,Ahmedabad,2024,167,20.38,196.3,17.82,26.51,4.53
Gujarat,Ahmedabad,2025,258,72.14,71.15,77.02,56.71,3.81
Gujarat,Amreli,2015,260,123.36,196.2,47.11,44.82,2.96
Gujarat,Amreli,2016,78,127.21,38.44,109.11,68.01,4.48
Gujarat,Amreli,2017,173,155.29,183.35,44.56,3.86,3.99
Gujarat,Amreli,2018,157,118.88,139.63,31.4,71.96,0.38
Gujarat,Amreli,2019,291,148.75,147.07,107.92,20.58,4.25
Gujarat,Amreli,2020,99,128.49,201.95,53.83,39.01,0.42
Gujarat,Amreli,2021,120,121.15,231.97,54.11,65.73,2.54
Gujarat,Amreli,2022,245,11.38,26.59,100.85,67.33,3.25
Gujarat,Amreli,2023,262,66.13,69.83,9.18,49.56,4.39
Gujarat,Amreli,2024,119,139.31,47.21,45.49,60.25,3.96
Gujarat,Amreli,2025,242,166.76,162.99,103.26,57.7,2.14
Gujarat,Anand,2015,315,125.23,267.28,25.54,3.04,0.45
Gujarat,Anand,2016,224,66.31,184.44,6.52,36.28,3.82
Gujarat,Anand,2017,331,102.53,224.9,30.59,51.82,0.61
Gujarat,Anand,2018,210,171.61,78.75,86.48,48.02,2.28
Gujarat,Anand,2019,222,189.02,69.78,34.49,58.74,2.79
Gujarat,Anand,2020,214,138.59,161.23,82.94,74.04,3.35
Gujarat,Anand,2021,167,127.05,35.28,116.71,34.34,3.01
Gujarat,Anand,2022,74,77.12,104.81,55.7,6.52,3.85
Gujarat,Anand,2023,189,183.28,118.37,83.95,62.92,1.09
Gujarat,Anand,2024,128,33.57,134.72,98.59,12.29,4.58
Gujarat,Anand,2025,256,154.07,262.03,25.03,33.19,4.36
Gujarat,Aravalli,2015,257,147.51,104.52,88.18,6.09,2.69
Gujarat,Aravalli,2016,40,129.8,262.14,98.66,65.45,2.15
Gujarat,Aravalli,2017,118,35.11,230.0,106.28,44.94,2.76
Gujarat,Aravalli,2018,77,184.28,281.95,6.98,50.26,2.3
Gujarat,Aravalli,2019,86,166.77,24.53,66.86,61.17,2.69
Gujarat,Aravalli,2020,153,40.93,163.54,116.33,20.63,3.81
Gujarat,Aravalli,2021,175,57.1,81.43,70.73,61.4,0.56
Gujarat,Aravalli,2022,278,172.68,149.5,73.74,53.61,0.85
Gujarat,Aravalli,2023,78,10.43,26.68,110.64,14.99,0.24
Gujarat,Aravalli,2024,227,69.36,129.15,23.48,42.97,2.96
Gujarat,Aravalli,2025,150,104.32,229.49,81.98,6.26,1.73
Gujarat,Banaskantha,2015,216,150.64,45.61,108.04,64.58,0.82
Gujarat,Banaskantha,2016,180,145.84,283.04,6.12,53.97,3.05
Gujarat,Banaskantha,2017,61,33.62,104.13,99.85,69.23,0.74
Gujarat,Banaskantha,2018,143,196.5,172.2,114.19,43.28,2.59
Gujarat,Banaskantha,2019,95,75.43,62.91,20.81,57.93,4.66
Gujarat,Banaskantha,2020,68,77.87,159.32,43.13,3.61,3.86
Gujarat,Banaskantha,2021,228,138.17,52.48,25.77,14.1,2.65
Gujarat,Banaskantha,2022,161,20.13,96.31,105.06,31.07,4.3
Gujarat,Banaskantha,2023,62,154.63,208.18,68.35,47.9,1.2
Gujarat,Banaskantha,2024,106,31.08,282.42,39.32,48.51,1.88
Gujarat,Banaskantha,2025,245,68.87,75.84,51.74,43.04,2.28
Gujarat,Bharuch,2015,310,180.95,48.31,100.83,60.8,3.44
Gujarat,Bharuch,2016,89,106.78,274.43,99.1,40.72,2.92
Gujarat,Bharuch,2017,47,94.32,41.11,92.43,77.92,2.77
Gujarat,Bharuch,2018,124,93.43,116.96,108.39,36.02,4.07
Gujarat,Bharuch,2019,160,185.9,206.58,48.44,34.24,3.69
Gujarat,Bharuch,2020,229,139.91,263.17,78.61,64.42,0.87
Gujarat,Bharuch,2021,223,23.16,172.67,110.49,55.21,0.4
Gujarat,Bharuch,2022,229,91.94,34.17,52.41,71.14,3.66
Gujarat,Bharuch,2023,324,108.19,216.91,25.55,20.97,1.22
Gujarat,Bharuch,2024,285,65.49,275.53,84.48,32.06,3.97
Gujarat,Bharuch,2025,258,95.32,71.4,20.61,17.37,4.77
Gujarat,Bhavnagar,2015,297,185.56,240.43,101.08,64.5,1.64
Gujarat,Bhavnagar,2016,46,64.6,153.7,64.32,17.73,2.01
Gujarat,Bhavnagar,2017,189,134.66,41.08,118.32,70.49,4.77
Gujarat,Bhavnagar,2018,235,18.4,139.98,118.77,58.9,4.86
Gujarat,Bhavnagar,2019,265,133.9,113.73,33.31,39.52,0.47
Gujarat,Bhavnagar,2020,310,18.16,124.82,70.49,78.42,2.28
Gujarat,Bhavnagar,2021,269,85.43,83.85,66.44,69.8,2.98
Gujarat,Bhavnagar,2022,97,186.61,136.25,35.37,17.82,3.39
Gujarat,Bhavnagar,2023,329,115.4,85.84,35.2,56.95,2.16
Gujarat,Bhavnagar,2024,289,41.6,143.68,71.33,2.15,3.01
Gujarat,Bhavnagar,2025,251,71.96,76.73,23.2,31.41,2.19
Gujarat,Botad,2015,72,16.16,260.45,105.32,11.0,0.62
Gujarat,Botad,2016,347,33.68,85.83,58.09,11.71,4.8
Gujarat,Botad,2017,108,15.65,271.93,32.94,39.59,4.17
Gujarat,Botad,2018,249,180.68,74.6,59.94,52.6,1.05
Gujarat,Botad,2019,216,176.55,90.6,105.88,76.23,2.31
Gujarat,Botad,2020,71,46.38,52.29,95.04,62.01,0.95
Gujarat,Botad,2021,202,103.16,128.87,73.18,72.93,1.55
Gujarat,Botad,2022,342,172.39,181.63,51.09,11.51,4.31
Gujarat,Botad,2023,294,196.24,157.19,43.01,56.84,2.59
Gujarat,Botad,2024,188,62.01,80.5,93.33,20.35,3.02
Gujarat,Botad,2025,175,18.85,144.93,41.66,59.03,4.13
Gujarat,Chhota Udepur,2015,80,88.96,203.76,28.84,35.92,2.58
Gujarat,Chhota Udepur,2016,123,186.13,29.74,18.01,73.88,3.11
Gujarat,Chhota Udepur,2017,232,53.13,206.57,39.5,53.73,2.33
Gujarat,Chhota Udepur,2018,269,181.14,87.77,36.06,26.78,3.24
Gujarat,Chhota Udepur,2019,308,137.59,171.53,50.45,74.88,4.09
Gujarat,Chhota Udepur,2020,45,101.75,103.17,70.44,73.66,0.76
Gujarat,Chhota Udepur,2021,343,109.21,74.1,33.52,16.67,3.17
Gujarat,Chhota Udepur,2022,78,194.96,104.68,52.52,76.11,2.44
Gujarat,Chhota Udepur,2023,147,45.25,259.11,93.72,26.82,2.1
Gujarat,Chhota Udepur,2024,296,64.76,115.9,52.16,38.17,4.3
Gujarat,Chhota Udepur,2025,333,85.03,139.69,40.25,63.94,0.75
Gujarat,Dahod,2015,334,125.77,134.75,44.31,45.9,1.37
Gujarat,Dahod,2016,145,12.44,203.32,94.96,32.06,0.34
Gujarat,Dahod,2017,245,132.06,164.42,77.56,47.81,3.11
Gujarat,Dahod,2018,171,145.12,165.82,25.87,41.42,3.76
Gujarat,Dahod,2019,147,152.66,229.47,44.88,57.39,3.55
Gujarat,Dahod,2020,160,99.79,253.55,65.65,70.08,4.88
Gujarat,Dahod,2021,265,148.07,22.7,117.39,63.84,3.14
Gujarat,Dahod,2022,310,49.98,21.22,117.13,15.38,3.82
Gujarat,Dahod,2023,114,141.93,206.27,52.85,53.19,1.16
Gujarat,Dahod,2024,244,72.43,215.01,76.07,13.59,4.57
Gujarat,Dahod,2025,334,110.52,128.28,14.62,46.03,4.09
Gujarat,Dang,2015,173,137.01,28.05,74.2,77.59,3.94
Gujarat,Dang,2016,241,188.28,59.03,43.83,51.37,3.3
Gujarat,Dang,2017,217,160.5,235.39,34.28,72.75,1.87
Gujarat,Dang,2018,62,59.04,121.71,60.64,64.32,2.81
Gujarat,Dang,2019,133,35.9,167.75,93.56,59.9,1.97
Gujarat,Dang,2020,336,66.61,279.19,19.67,32.12,2.29
Gujarat,Dang,2021,71,179.69,30.01,85.04,42.81,1.36
Gujarat,Dang,2022,341,14.43,129.96,33.94,48.83,0.99
Gujarat,Dang,2023,167,154.32,57.59,97.72,58.07,1.56
Gujarat,Dang,2024,280,58.86,201.93,117.46,42.91,2.31
Gujarat,Dang,2025,69,22.68,234.69,94.76,77.08,4.12
Gujarat,Devbhoomi Dwarka,2015,126,46.32,34.19,117.52,51.21,1.35
Gujarat,Devbhoomi Dwarka,2016,68,194.43,288.83,111.56,66.03,2.98
Gujarat,Devbhoomi Dwarka,2017,187,27.79,122.46,62.85,57.53,0.99
Gujarat,Devbhoomi Dwarka,2018,285,114.27,293.01,93.07,11.61,1.77
Gujarat,Devbhoomi Dwarka,2019,325,131.59,68.91,74.1,26.25,4.41
Gujarat,Devbhoomi Dwarka,2020,221,54.62,264.33,28.79,62.63,4.39
Gujarat,Devbhoomi Dwarka,2021,335,102.64,47.34,44.22,50.21,2.12
Gujarat,Devbhoomi Dwarka,2022,290,134.16,21.84,104.81,3.47,4.05
Gujarat,Devbhoomi Dwarka,2023,92,195.9,156.41,11.15,9.53,1.61
Gujarat,Devbhoomi Dwarka,2024,307,130.15,228.48,18.4,23.98,1.81
Gujarat,Devbhoomi Dwarka,2025,339,189.89,186.97,48.62,38.7,1.3
Gujarat,Gandhinagar,2015,313,137.83,133.91,22.08,36.84,3.84
Gujarat,Gandhinagar,2016,73,89.23,121.26,32.28,50.69,0.78
Gujarat,Gandhinagar,2017,245,162.05,159.83,70.49,56.96,3.39
Gujarat,Gandhinagar,2018,160,150.6,72.56,32.07,54.95,3.66
Gujarat,Gandhinagar,2019,299,73.96,46.19,17.36,69.29,2.53
Gujarat,Gandhinagar,2020,296,39.84,118.13,33.15,75.29,3.14
Gujarat,Gandhinagar,2021,232,139.35,155.39,40.2,67.26,4.88
Gujarat,Gandhinagar,2022,165,180.27,167.34,81.44,49.57,2.2
Gujarat,Gandhinagar,2023,60,31.33,260.63,62.67,22.16,1.24
Gujarat,Gandhinagar,2024,121,149.76,244.57,57.77,37.57,2.08
Gujarat,Gandhinagar,2025,266,155.84,236.65,61.28,62.92,3.66
Gujarat,Gir Somnath,2015,77,178.58,80.11,77.05,2.49,2.64
Gujarat,Gir Somnath,2016,179,109.66,136.93,74.63,77.69,4.38
Gujarat,Gir Somnath,2017,189,60.47,293.53,37.83,70.26,1.8
Gujarat,Gir Somnath,2018,307,163.47,192.21,48.5,41.16,2.67
Gujarat,Gir Somnath,2019,87,123.87,189.91,48.41,77.07,0.4
Gujarat,Gir Somnath,2020,121,145.91,295.82,35.39,76.82,0.31
Gujarat,Gir Somnath,2021,67,15.01,244.18,43.84,16.89,3.04
Gujarat,Gir Somnath,2022,228,181.7,176.32,102.48,21.62,4.96
Gujarat,Gir Somnath,2023,155,85.09,85.01,79.5,64.2,1.16
Gujarat,Gir Somnath,2024,46,43.41,111.9,42.74,29.21,1.21
Gujarat,Gir Somnath,2025,43,118.6,276.17,61.61,31.84,0.89
Gujarat,Jamnagar,2015,134,56.7,181.6,25.74,29.35,4.74
Gujarat,Jamnagar,2016,99,78.98,218.35,59.94,11.78,1.68
Gujarat,Jamnagar,2017,55,168.96,28.82,94.89,39.1,4.08
Gujarat,Jamnagar,2018,243,77.82,176.33,38.51,60.42,4.39
Gujarat,Jamnagar,2019,292,161.32,194.92,89.98,7.61,4.44
Gujarat,Jamnagar,2020,243,75.32,75.23,38.9,7.79,3.53
Gujarat,Jamnagar,2021,310,50.45,89.75,111.23,19.87,3.08
Gujarat,Jamnagar,2022,100,136.42,228.5,67.32,49.61,3.56
Gujarat,Jamnagar,2023,55,16.53,155.45,93.49,66.91,1.31
Gujarat,Jamnagar,2024,312,158.91,192.08,52.6,75.83,1.27
Gujarat,Jamnagar,2025,64,91.04,239.77,119.95,12.82,1.48
Gujarat,Junagadh,2015,119,34.21,192.13,90.25,19.68,1.62
Gujarat,Junagadh,2016,281,28.68,239.4,101.65,61.02,0.21
Gujarat,Junagadh,2017,259,57.26,41.86,95.85,15.0,3.87
