state,district,year,it_companies,tech_startups,internet_users,mobile_users,data_centers
Himachal Pradesh,Bilaspur,2020,353,42,807879,993800,19
Himachal Pradesh,Bilaspur,2021,1763,700,597468,2755831,20
Himachal Pradesh,Bilaspur,2022,1268,541,820602,101956,13
Himachal Pradesh,Bilaspur,2023,1109,195,195974,676279,16
Himachal Pradesh,Bilaspur,2024,1448,384,403113,1696677,5
Himachal Pradesh,Bilaspur,2025,385,909,1456745,2299396,0
Himachal Pradesh,Chamba,2015,1852,261,857954,2716994,2
Himachal Pradesh,Chamba,2016,703,511,1061710,361595,6
Himachal Pradesh,Chamba,2017,868,895,1918502,850306,2
Himachal Pradesh,Chamba,2018,1203,397,194690,2134166,8
Himachal Pradesh,Chamba,2019,624,210,618254,1518560,13
Himachal Pradesh,Chamba,2020,297,974,538988,1788072,6
Himachal Pradesh,Chamba,2021,1569,11,1625045,1783927,1
Himachal Pradesh,Chamba,2022,1419,807,195868,478515,11
Himachal Pradesh,Chamba,2023,1814,620,30314,2199476,7
Himachal Pradesh,Chamba,2024,493,65,1645758,2609837,8
Himachal Pradesh,Chamba,2025,922,182,843989,2227946,10
Himachal Pradesh,Hamirpur,2015,1149,644,112565,880892,16
Himachal Pradesh,Hamirpur,2016,286,157,73402,2904092,20
Himachal Pradesh,Hamirpur,2017,292,738,39699,2037695,20
Himachal Pradesh,Hamirpur,2018,1956,477,1139330,2158361,9
Himachal Pradesh,Hamirpur,2019,365,471,411663,1451019,6
Himachal Pradesh,Hamirpur,2020,1806,627,1353044,1503556,14
Himachal Pradesh,Hamirpur,2021,237,440,1320893,1544816,0
Himachal Pradesh,Hamirpur,2022,1257,925,1899721,251823,2
Himachal Pradesh,Hamirpur,2023,1910,929,1207573,918107,11
Himachal Pradesh,Hamirpur,2024,1048,692,1141840,1955323,7
Himachal Pradesh,Hamirpur,2025,969,871,1323796,1831692,0
Himachal Pradesh,Kangra,2015,1426,572,1549461,258270,7
Himachal Pradesh,Kangra,2016,663,268,1287468,1297340,13
Himachal Pradesh,Kangra,2017,532,396,1785178,2513208,19
Himachal Pradesh,Kangra,2018,218,637,1691686,2937501,15
Himachal Pradesh,Kangra,2019,517,352,220467,2010032,2
Himachal Pradesh,Kangra,2020,1297,961,1323420,1893645,12
Himachal Pradesh,Kangra,2021,1384,962,181943,352462,20
Himachal Pradesh,Kangra,2022,1898,870,793168,544515,5
Himachal Pradesh,Kangra,2023,1393,89,1448882,847031,12
Himachal Pradesh,Kangra,2024,1624,876,1291196,28121,8
Himachal Pradesh,Kangra,2025,739,261,1344653,1922313,19
Himachal Pradesh,Kinnaur,2015,391,688,1194791,878186,8
Himachal Pradesh,Kinnaur,2016,896,143,1937339,2830478,7
Himachal Pradesh,Kinnaur,2017,317,574,301060,2270164,10
Himachal Pradesh,Kinnaur,2018,1275,750,1530033,1348327,5
Himachal Pradesh,Kinnaur,2019,1939,347,1823243,2353683,11
Himachal Pradesh,Kinnaur,2020,1131,930,1232200,2395163,4
Himachal Pradesh,Kinnaur,2021,30,503,312101,1465463,16
Himachal Pradesh,Kinnaur,2022,1718,911,658520,2924081,11
Himachal Pradesh,Kinnaur,2023,1502,661,122071,1639550,2
Himachal Pradesh,Kinnaur,2024,280,276,1942633,2452306,12
Himachal Pradesh,Kinnaur,2025,176,890,1357628,492995,20
Himachal Pradesh,Kullu,2015,1917,863,683490,1303792,10
Himachal Pradesh,Kullu,2016,1393,66,159895,210619,18
Himachal Pradesh,Kullu,2017,71,295,792845,2530939,5
Himachal Pradesh,Kullu,2018,301,317,1244349,2074910,13
Himachal Pradesh,Kullu,2019,472,879,1204777,2878082,10
Himachal Pradesh,Kullu,2020,36,1000,115830,1094875,18
Himachal Pradesh,Kullu,2021,1896,229,483327,2159213,19
Himachal Pradesh,Kullu,2022,1740,106,1705763,721170,8
Himachal Pradesh,Kullu,2023,1412,286,748979,21117,8
Himachal Pradesh,Kullu,2024,1105,565,104822,741177,6
Himachal Pradesh,Kullu,2025,883,543,1597062,2320083,12
Himachal Pradesh,Lahaul & Spiti,2015,148,763,1231641,1423998,19
Himachal Pradesh,Lahaul & Spiti,2016,201,92,540800,800561,11
Himachal Pradesh,Lahaul & Spiti,2017,758,502,1905028,1867536,18
Himachal Pradesh,Lahaul & Spiti,2018,128,968,1153445,2211447,0
Himachal Pradesh,Lahaul & Spiti,2019,502,478,186048,1336970,1
Himachal Pradesh,Lahaul & Spiti,2020,972,907,532230,1875245,12
Himachal Pradesh,Lahaul & Spiti,2021,1291,954,259247,2309050,20
Himachal Pradesh,Lahaul & Spiti,2022,1439,29,684800,1583392,1
Himachal Pradesh,Lahaul & Spiti,2023,576,189,413983,759526,5
Himachal Pradesh,Lahaul & Spiti,2024,1652,479,1743289,2704920,8
Himachal Pradesh,Lahaul & Spiti,2025,1861,959,229671,1615670,1
Himachal Pradesh,Mandi,2015,571,74,507795,1189897,11
Himachal Pradesh,Mandi,2016,351,539,513165,240655,3
Himachal Pradesh,Mandi,2017,989,337,141113,822589,7
Himachal Pradesh,Mandi,2018,962,616,181209,1926122,12
Himachal Pradesh,Mandi,2019,1277,543,929222,2984438,2
Himachal Pradesh,Mandi,2020,1916,128,954409,576077,3
Himachal Pradesh,Mandi,2021,555,230,583670,469706,19
Himachal Pradesh,Mandi,2022,337,9,188449,1290079,9
Himachal Pradesh,Mandi,2023,529,119,495222,2683442,5
Himachal Pradesh,Mandi,2024,113,991,1924089,2347086,15
Himachal Pradesh,Mandi,2025,1217,305,127662,2615690,8
Himachal Pradesh,Shimla,2015,1664,30,1366099,2007037,11
Himachal Pradesh,Shimla,2016,684,761,1558395,2191487,5
Himachal Pradesh,Shimla,2017,359,663,1403129,945326,2
Himachal Pradesh,Shimla,2018,1290,359,1314726,2308185,17
Himachal Pradesh,Shimla,2019,225,247,1026703,2568871,20
Himachal Pradesh,Shimla,2020,1772,188,1627179,2563859,11
Himachal Pradesh,Shimla,2021,1188,358,1525725,1157774,19
Himachal Pradesh,Shimla,2022,896,602,1863091,764092,18
Himachal Pradesh,Shimla,2023,225,359,352748,1187572,2
Himachal Pradesh,Shimla,2024,685,412,1309726,1945812,3
Himachal Pradesh,Shimla,2025,2000,79,429074,2262957,10
Himachal Pradesh,Sirmaur,2015,912,153,1287155,1470738,19
Himachal Pradesh,Sirmaur,2016,1451,568,1236313,2236063,1
Himachal Pradesh,Sirmaur,2017,59,288,1824187,2312206,13
Himachal Pradesh,Sirmaur,2018,698,17,125093,2005989,16
Himachal Pradesh,Sirmaur,2019,1305,415,880944,354195,7
Himachal Pradesh,Sirmaur,2020,315,512,1410971,1381444,9
Himachal Pradesh,Sirmaur,2021,1893,64,707388,1053240,2
Himachal Pradesh,Sirmaur,2022,570,518,592905,2453499,14
Himachal Pradesh,Sirmaur,2023,318,508,762182,2749551,1
Himachal Pradesh,Sirmaur,2024,451,518,229584,993430,20
Himachal Pradesh,Sirmaur,2025,1266,559,1449242,54923,6
Himachal Pradesh,Solan,2015,1543,154,928474,2197176,0
Himachal Pradesh,Solan,2016,1009,139,24841,647645,9
Himachal Pradesh,Solan,2017,1223,548,837604,541636,12
Himachal Pradesh,Solan,2018,1491,641,982094,2149083,20
Himachal Pradesh,Solan,2019,1428,246,1142686,2964973,3
Himachal Pradesh,Solan,2020,1491,346,1417591,2295382,0
Himachal Pradesh,Solan,2021,1700,593,572847,2266090,11
Himachal Pradesh,Solan,2022,1058,652,1218111,1192592,11
Himachal Pradesh,Solan,2023,1566,820,888077,2292242,2
Himachal Pradesh,Solan,2024,985,307,1038273,718550,6
Himachal Pradesh,Solan,2025,592,239,1750978,1255271,5
Himachal Pradesh,Una,2015,615,670,1138179,1066319,0
Himachal Pradesh,Una,2016,130,23,1864943,2444401,6
Himachal Pradesh,Una,2017,1409,22,350409,339916,14
Himachal Pradesh,Una,2018,520,63,350337,2592083,13
Himachal Pradesh,Una,2019,761,804,983925,2171535,9
Himachal Pradesh,Una,2020,350,952,291316,141171,4
Himachal Pradesh,Una,2021,533,60,1742691,1978467,10
Himachal Pradesh,Una,2022,395,222,1169099,1468532,17
Himachal Pradesh,Una,2023,1356,242,1472004,2503213,9
Himachal Pradesh,Una,2024,724,862,1741360,203632,8
Himachal Pradesh,Una,2025,1111,124,1618375,1772367,7
Jharkhand,Bokaro,2015,740,301,1762968,1314572,15
Jharkhand,Bokaro,2016,1703,665,811731,2465845,15
Jharkhand,Bokaro,2017,1108,491,282223,2091197,12
Jharkhand,Bokaro,2018,107,582,99230,971998,13
Jharkhand,Bokaro,2019,1624,20,1124456,2955043,1
Jharkhand,Bokaro,2020,575,112,1974854,936543,0
Jharkhand,Bokaro,2021,617,912,33730,2890924,3
Jharkhand,Bokaro,2022,1001,816,763932,1358303,19
Jharkhand,Bokaro,2023,1709,79,1472058,2503454,12
Jharkhand,Bokaro,2024,1545,173,1467538,1566818,4
Jharkhand,Bokaro,2025,480,913,133035,1982700,3
Jharkhand,Chatra,2015,995,358,554693,1860717,5
Jharkhand,Chatra,2016,103,426,1047965,370944,4
Jharkhand,Chatra,2017,678,261,71169,883203,4
Jharkhand,Chatra,2018,1419,90,1899644,1310477,14
Jharkhand,Chatra,2019,1321,553,1587804,2605057,18
Jharkhand,Chatra,2020,1485,537,1997350,2818529,5
Jharkhand,Chatra,2021,1285,365,104349,638275,6
Jharkhand,Chatra,2022,600,604,576333,167590,4
Jharkhand,Chatra,2023,1506,646,1682895,1687134,5
Jharkhand,Chatra,2024,1849,849,194760,1085284,4
Jharkhand,Chatra,2025,2000,93,982730,1123989,8
Jharkhand,Deoghar,2015,970,475,1935044,1301438,9
Jharkhand,Deoghar,2016,1741,782,1104456,582487,14
Jharkhand,Deoghar,2017,1611,950,1397942,1145151,9
Jharkhand,Deoghar,2018,1605,343,1073041,1974254,6
Jharkhand,Deoghar,2019,37,489,18795,1528052,13
Jharkhand,Deoghar,2020,1452,724,955509,1838933,17
Jharkhand,Deoghar,2021,608,349,630913,2493970,7
Jharkhand,Deoghar,2022,1548,287,1902688,1823884,15
Jharkhand,Deoghar,2023,1080,654,367908,2288294,5
Jharkhand,Deoghar,2024,1150,827,1381505,1219715,2
Jharkhand,Deoghar,2025,1259,570,923105,418767,18
Jharkhand,Dhanbad,2015,1647,22,563202,823334,10
Jharkhand,Dhanbad,2016,272,721,1089430,2253517,19
Jharkhand,Dhanbad,2017,5,142,211168,828528,11
Jharkhand,Dhanbad,2018,548,554,125136,1732168,4
Jharkhand,Dhanbad,2019,788,560,509313,735860,16
Jharkhand,Dhanbad,2020,1312,873,206293,932177,7
Jharkhand,Dhanbad,2021,1878,648,1995086,578816,2
Jharkhand,Dhanbad,2022,909,903,1481793,242143,12
Jharkhand,Dhanbad,2023,724,446,1766477,1448615,8
Jharkhand,Dhanbad,2024,1622,634,1761158,98357,17
Jharkhand,Dhanbad,2025,147,624,309101,2231499,4
Jharkhand,Dumka,2015,863,101,903349,1147804,12
Jharkhand,Dumka,2016,1924,339,172663,1754924,3
Jharkhand,Dumka,2017,700,294,1663149,607896,14
Jharkhand,Dumka,2018,1424,333,1638985,2558088,8
Jharkhand,Dumka,2019,906,627,93906,2071034,14
Jharkhand,Dumka,2020,21,622,63806,2153162,12
Jharkhand,Dumka,2021,1451,991,1728815,1741006,12
Jharkhand,Dumka,2022,1512,875,1931811,306830,7
Jharkhand,Dumka,2023,906,266,48401,1522536,12
Jharkhand,Dumka,2024,257,264,270264,2994057,5
Jharkhand,Dumka,2025,27,239,1199961,2574829,6
Jharkhand,East Singhbhum,2015,373,632,152119,278416,13
Jharkhand,East Singhbhum,2016,78,104,122718,30903,9
Jharkhand,East Singhbhum,2017,1143,894,1811834,1222671,8
Jharkhand,East Singhbhum,2018,751,746,1158400,452459,4
Jharkhand,East Singhbhum,2019,847,409,472633,1144069,16
Jharkhand,East Singhbhum,2020,993,361,1182804,2210410,7
Jharkhand,East Singhbhum,2021,1744,647,710506,869525,11
Jharkhand,East Singhbhum,2022,1548,412,1159508,391781,5
Jharkhand,East Singhbhum,2023,770,641,1790364,925424,14
Jharkhand,East Singhbhum,2024,1416,142,368868,405453,8
Jharkhand,East Singhbhum,2025,24,939,1096523,2804489,18
Jharkhand,Garhwa,2015,408,521,1129075,2646450,20
Jharkhand,Garhwa,2016,1101,380,1387677,2740664,6
Jharkhand,Garhwa,2017,1260,254,949149,1120300,11
Jharkhand,Garhwa,2018,1305,360,1738508,2699126,0
Jharkhand,Garhwa,2019,1490,345,297469,2359542,8
Jharkhand,Garhwa,2020,837,90,1416556,197482,18
Jharkhand,Garhwa,2021,405,757,614748,598871,7
Jharkhand,Garhwa,2022,1177,259,301490,631540,16
Jharkhand,Garhwa,2023,137,749,1214954,2773974,6
Jharkhand,Garhwa,2024,420,812,1977701,2708691,10
Jharkhand,Garhwa,2025,633,429,1204226,2514499,13
Jharkhand,Giridih,2015,1096,855,749078,1024056,16
Jharkhand,Giridih,2016,1902,145,1714818,178180,1
Jharkhand,Giridih,2017,1929,490,831515,1370591,17
Jharkhand,Giridih,2018,1110,330,774235,621840,16
Jharkhand,Giridih,2019,1212,588,1194858,40412,18
Jharkhand,Giridih,2020,1188,785,391625,2998771,6
Jharkhand,Giridih,2021,328,890,1353162,2559819,10
Jharkhand,Giridih,2022,1578,657,1869463,2534495,6
Jharkhand,Giridih,2023,1932,870,1695627,538112,19
Jharkhand,Giridih,2024,1848,348,328640,1614875,16
Jharkhand,Giridih,2025,1412,366,466273,899507,3
Jharkhand,Godda,2015,253,358,47662,2760698,10
Jharkhand,Godda,2016,1962,43,1243337,2094670,10
Jharkhand,Godda,2017,1750,17,1481771,739532,15
Jharkhand,Godda,2018,344,7,1115704,1427819,5
Jharkhand,Godda,2019,168,831,1202878,1913063,18
Jharkhand,Godda,2020,830,197,1072277,196222,6
Jharkhand,Godda,2021,631,680,1271133,1441573,4
Jharkhand,Godda,2022,1760,910,271313,2785298,10
Jharkhand,Godda,2023,1834,189,1724205,2870460,1
Jharkhand,Godda,2024,320,238,1475730,612100,19
Jharkhand,Godda,2025,1750,817,1837060,1264211,11
Jharkhand,Gumla,2015,1399,811,1381043,1227071,9
Jharkhand,Gumla,2016,1844,638,1706338,1655997,19
Jharkhand,Gumla,2017,355,312,910663,1329375,5
Jharkhand,Gumla,2018,1516,568,1495673,246460,8
Jharkhand,Gumla,2019,1234,713,1456299,1957945,15
Jharkhand,Gumla,2020,663,706,525410,2915376,20
Jharkhand,Gumla,2021,1465,599,408210,1698663,11
Jharkhand,Gumla,2022,30,457,452319,1027749,15
Jharkhand,Gumla,2023,654,527,1051559,170223,20
Jharkhand,Gumla,2024,329,334,1437886,1233915,13
Jharkhand,Gumla,2025,1973,87,667153,244118,12
Jharkhand,Hazaribagh,2015,510,760,1454789,2972845,5
Jharkhand,Hazaribagh,2016,1038,59,761830,254031,0
Jharkhand,Hazaribagh,2017,819,684,76805,599797,3
Jharkhand,Hazaribagh,2018,1840,673,1811890,1823474,7
Jharkhand,Hazaribagh,2019,1663,219,10338,272664,16
Jharkhand,Hazaribagh,2020,225,732,1881701,687977,7
Jharkhand,Hazaribagh,2021,411,607,1882439,2316310,15
Jharkhand,Hazaribagh,2022,1039,768,727299,1506220,20
Jharkhand,Hazaribagh,2023,1740,337,308946,2580962,3
Jharkhand,Hazaribagh,2024,226,807,1709743,1109365,13
Jharkhand,Hazaribagh,2025,1026,351,941236,354221,1
Jharkhand,Jamtara,2015,1442,443,1542685,1228279,6
Jharkhand,Jamtara,2016,1189,495,932135,2279687,15
Jharkhand,Jamtara,2017,606,334,728057,1287662,14
Jharkhand,Jamtara,2018,16,442,718538,2512403,8
Jharkhand,Jamtara,2019,1176,149,933371,2427322,13
Jharkhand,Jamtara,2020,1382,645,1682060,2464632,6
Jharkhand,Jamtara,2021,460,285,71382,2542703,6
Jharkhand,Jamtara,2022,196,28,1769440,1473995,12
Jharkhand,Jamtara,2023,555,596,1854996,562874,12
Jharkhand,Jamtara,2024,1458,587,332595,1880116,20
Jharkhand,Jamtara,2025,1563,638,468219,921608,10
Jharkhand,Khunti,2015,413,136,1125501,1786085,14
Jharkhand,Khunti,2016,1553,207,1022620,2046258,11
Jharkhand,Khunti,2017,749,128,1193317,72915,2
Jharkhand,Khunti,2018,119,757,239464,1862930,2
Jharkhand,Khunti,2019,1210,882,287527,2901267,4
Jharkhand,Khunti,2020,1268,729,1723159,2268373,1
Jharkhand,Khunti,2021,1118,671,1228403,2540473,0
Jharkhand,Khunti,2022,432,805,1257675,112704,14
Jharkhand,Khunti,2023,773,924,371577,2092037,14
Jharkhand,Khunti,2024,1122,327,1777329,2865882,5
Jharkhand,Khunti,2025,1830,824,978821,2719070,10
Jharkhand,Koderma,2015,1475,277,1574526,1810706,13
Jharkhand,Koderma,2016,1722,882,567570,2426053,5
Jharkhand,Koderma,2017,1523,955,406134,1490530,0
Jharkhand,Koderma,2018,1394,565,1859308,477270,0
Jharkhand,Koderma,2019,18,793,1406819,1302898,14
Jharkhand,Koderma,2020,238,876,735969,2145892,14
Jharkhand,Koderma,2021,1432,291,449070,2007297,19
Jharkhand,Koderma,2022,456,63,1272477,984378,0
Jharkhand,Koderma,2023,1814,735,1854758,2978188,3
Jharkhand,Koderma,2024,230,713,243890,1644954,13
Jharkhand,Koderma,2025,494,517,88849,2023880,3
Jharkhand,Latehar,2015,1162,500,164248,485567,14
Jharkhand,Latehar,2016,1737,482,953241,612497,20
Jharkhand,Latehar,2017,359,553,530005,1971871,3
Jharkhand,Latehar,2018,1793,891,576934,2300206,14
Jharkhand,Latehar,2019,1082,287,346289,2114236,1
Jharkhand,Latehar,2020,1430,88,157254,928279,20
Jharkhand,Latehar,2021,700,736,1497435,628744,13
Jharkhand,Latehar,2022,16,77,1688586,1021002,10
Jharkhand,Latehar,2023,919,89,1959454,1988105,0
Jharkhand,Latehar,2024,1657,386,910693,770974,17
Jharkhand,Latehar,2025,1997,476,765802,639007,15
Jharkhand,Lohardaga,2015,1830,500,984402,2470208,14
Jharkhand,Lohardaga,2016,1570,611,1187173,53333,17
Jharkhand,Lohardaga,2017,334,427,815505,79935,8
Jharkhand,Lohardaga,2018,800,862,427453,2869894,11
Jharkhand,Lohardaga,2019,453,216,1977770,208442,0
Jharkhand,Lohardaga,2020,1032,702,1734854,2039841,17
Jharkhand,Lohardaga,2021,969,534,272412,1766643,1
Jharkhand,Lohardaga,2022,427,21,1274294,577082,9
Jharkhand,Lohardaga,2023,294,694,1832483,371787,1
Jharkhand,Lohardaga,2024,1989,371,1996691,2249008,16
Jharkhand,Lohardaga,2025,456,704,887991,872502,10
Jharkhand,Pakur,2015,1326,345,1946525,2528157,2
Jharkhand,Pakur,2016,983,297,1961498,1493888,13
Jharkhand,Pakur,2017,623,597,1931969,1264560,1
Jharkhand,Pakur,2018,1804,587,90014,492582,12
Jharkhand,Pakur,2019,209,986,1148387,1338967,20
Jharkhand,Pakur,2020,1527,274,1629010,42325,19
Jharkhand,Pakur,2021,607,972,1941855,886693,13
Jharkhand,Pakur,2022,504,939,1723497,2199561,8
Jharkhand,Pakur,2023,1081,43,1001382,2466624,13
Jharkhand,Pakur,2024,425,910,781977,2509537,10
Jharkhand,Pakur,2025,100,339,1480404,105816,11
Jharkhand,Palamu,2015,1775,499,521992,715062,6
Jharkhand,Palamu,2016,914,785,1518395,1707706,8
Jharkhand,Palamu,2017,913,72,1828390,1439365,9
Jharkhand,Palamu,2018,1538,317,1450977,1546272,14
Jharkhand,Palamu,2019,1285,635,536264,2238984,16
Jharkhand,Palamu,2020,1843,377,79488,546287,14
Jharkhand,Palamu,2021,85,464,1943696,1481775,15
Jharkhand,Palamu,2022,182,651,214587,252462,7
Jharkhand,Palamu,2023,1990,548,10991,681650,9
Jharkhand,Palamu,2024,736,522,1792635,2444952,14
Jharkhand,Palamu,2025,1038,189,378678,417135,6
Jharkhand,Ramgarh,2015,933,796,380282,2584860,5
Jharkhand,Ramgarh,2016,1466,886,1059996,2462382,11
Jharkhand,Ramgarh,2017,224,475,221523,2691861,9
Jharkhand,Ramgarh,2018,222,51,960111,1849797,0
Jharkhand,Ramgarh,2019,1555,350,1027282,2697120,18
Jharkhand,Ramgarh,2020,1021,777,427540,2406019,19
Jharkhand,Ramgarh,2021,418,438,572747,461796,9
Jharkhand,Ramgarh,2022,1527,44,1503015,2593891,18
Jharkhand,Ramgarh,2023,204,39,1562428,1412934,16
Jharkhand,Ramgarh,2024,1822,439,1112789,348900,3
Jharkhand,Ramgarh,2025,1467,412,1286592,1377516,0
Jharkhand,Ranchi,2015,1226,586,369292,2453545,15
Jharkhand,Ranchi,2016,1493,418,799823,67649,20
Jharkhand,Ranchi,2017,467,521,1640873,1412906,11
Jharkhand,Ranchi,2018,1454,768,1693256,680885,12
Jharkhand,Ranchi,2019,1984,878,1207728,866045,8
Jharkhand,Ranchi,2020,1906,656,1682189,1897603,16
Jharkhand,Ranchi,2021,373,150,521352,1368511,4
Jharkhand,Ranchi,2022,1893,614,1214112,1198806,7
Jharkhand,Ranchi,2023,20,757,531161,2747094,10
Jharkhand,Ranchi,2024,1970,892,540920,355894,6
Jharkhand,Ranchi,2025,488,666,1368876,66551,6
Jharkhand,Sahebganj,2015,375,496,81776,2217559,3
Jharkhand,Sahebganj,2016,747,731,811209,1001985,11
Jharkhand,Sahebganj,2017,1659,392,773314,2413885,11
Jharkhand,Sahebganj,2018,1810,69,674982,1461348,18
Jharkhand,Sahebganj,2019,1680,297,813255,2601680,3
Jharkhand,Sahebganj,2020,1125,681,1194244,619747,20
Jharkhand,Sahebganj,2021,1713,533,1875663,1707892,0
Jharkhand,Sahebganj,2022,1147,991,1266071,715996,4
Jharkhand,Sahebganj,2023,1263,956,1984163,1170807,17
Jharkhand,Sahebganj,2024,532,492,1485371,1388605,0
Jharkhand,Sahebganj,2025,1975,781,273305,2666827,0
Jharkhand,Seraikela-Kharsawan,2015,82,919,119961,2792608,18
Jharkhand,Seraikela-Kharsawan,2016,672,587,20816,2622349,20
Jharkhand,Seraikela-Kharsawan,2017,1115,179,915638,2519608,8
Jharkhand,Seraikela-Kharsawan,2018,761,76,1280671,2302242,18
Jharkhand,Seraikela-Kharsawan,2019,867,473,432854,1681941,8
Jharkhand,Seraikela-Kharsawan,2020,1975,664,628578,1125473,10
Jharkhand,Seraikela-Kharsawan,2021,388,108,1118439,1151176,2
Jharkhand,Seraikela-Kharsawan,2022,496,300,1381332,2321135,0
Jharkhand,Seraikela-Kharsawan,2023,321,953,434288,2303885,11
Jharkhand,Seraikela-Kharsawan,2024,1119,649,1598149,2315503,13
Jharkhand,Seraikela-Kharsawan,2025,1985,76,981935,2093023,16
Jharkhand,Simdega,2015,1095,490,1178132,1064573,19
Jharkhand,Simdega,2016,1109,949,1987370,2837527,3
Jharkhand,Simdega,2017,1315,362,1471130,1470173,12
Jharkhand,Simdega,2018,1920,420,387202,2577817,13
Jharkhand,Simdega,2019,403,817,1597590,263093,9
Jharkhand,Simdega,2020,1116,571,1436914,165818,8
Jharkhand,Simdega,2021,1510,926,644015,1819287,0
Jharkhand,Simdega,2022,1742,581,985745,2124874,18
Jharkhand,Simdega,2023,1944,938,543507,1095378,19
Jharkhand,Simdega,2024,1618,242,61429,1712907,8
Jharkhand,Simdega,2025,1535,479,965764,118623,1
Jharkhand,West Singhbhum,2015,944,919,482221,1136703,8
Jharkhand,West Singhbhum,2016,79,502,1290192,1979205,19
Jharkhand,West Singhbhum,2017,640,244,403013,1194106,1
Jharkhand,West Singhbhum,2018,145,7,1033039,1973019,8
Jharkhand,West Singhbhum,2019,1861,549,1691440,773903,20
Jharkhand,West Singhbhum,2020,833,234,1361332,2482120,15
Jharkhand,West Singhbhum,2021,912,901,524822,378470,9
Jharkhand,West Singhbhum,2022,1373,920,1006092,2191154,2
Jharkhand,West Singhbhum,2023,80,276,1252094,1134934,0
Jharkhand,West Singhbhum,2024,1302,593,1419015,2168981,5
Jharkhand,West Singhbhum,2025,1933,630,1461514,1163761,4
Karnataka,Bagalkot,2015,317,874,777912,1918340,5
Karnataka,Bagalkot,2016,239,443,920916,2360526,4
Karnataka,Bagalkot,2017,1093,739,1393565,1344474,18
Karnataka,Bagalkot,2018,638,353,1395489,998211,0
Karnataka,Bagalkot,2019,692,832,1922277,1808055,20
Karnataka,Bagalkot,2020,171,628,76348,2717515,1
Karnataka,Bagalkot,2021,74,875,1734893,1983586,19
Karnataka,Bagalkot,2022,1833,884,116126,143712,12
Karnataka,Bagalkot,2023,1177,189,1571771,2863115,7
Karnataka,Bagalkot,2024,756,745,296802,1490044,9
Karnataka,Bagalkot,2025,1380,728,508400,1111093,18
Karnataka,Ballari,2015,1046,688,438969,836052,5
Karnataka,Ballari,2016,1222,193,1284007,2932385,5
Karnataka,Ballari,2017,1188,163,1815345,2080872,12
Karnataka,Ballari,2018,310,229,1802409,2764582,20
Karnataka,Ballari,2019,376,236,148217,2990633,1
Karnataka,Ballari,2020,1276,244,1793291,2334685,16
Karnataka,Ballari,2021,977,641,1484978,551928,11
Karnataka,Ballari,2022,84,584,496492,1411821,2
Karnataka,Ballari,2023,1773,701,101688,293529,20
Karnataka,Ballari,2024,84,565,500352,785307,0
Karnataka,Ballari,2025,654,527,1903225,1931825,19
Karnataka,Belagavi,2015,547,811,1008307,1430822,4
Karnataka,Belagavi,2016,603,63,1182846,1826502,2
Karnataka,Belagavi,2017,615,251,601845,1783280,17
Karnataka,Belagavi,2018,1094,52,1520307,2066437,1
Karnataka,Belagavi,2019,211,335,792777,2992011,5
