state,district,year,crop_production_tons,cultivated_area_hectares,rice_production,wheat_production,maize_production,fertilizer_usage_tons,irrigated_area_hectares
Gujarat,Botad,2017,151891,55892,59699,56856,59433,4313,51185
Gujarat,Botad,2018,478610,35561,91501,78066,69218,17946,59712
Gujarat,Botad,2019,491923,186158,118789,98094,7165,12818,28708
Gujarat,Botad,2020,341662,7008,16216,122676,62410,9433,22036
Gujarat,Botad,2021,210363,36605,90111,30789,44249,3300,48638
Gujarat,Botad,2022,50505,1994,40478,22580,78431,1244,24106
Gujarat,Botad,2023,213386,76502,123295,21740,1159,845,74770
Gujarat,Botad,2024,442681,195204,4108,2655,68570,19100,95487
Gujarat,Botad,2025,145012,126406,118825,3965,75339,8082,57368
Gujarat,Chhota Udepur,2015,485350,134540,117129,66982,37272,3815,27441
Gujarat,Chhota Udepur,2016,494555,171943,25298,103118,68934,15909,71331
Gujarat,Chhota Udepur,2017,454978,8437,134932,121816,55596,5139,99391
Gujarat,Chhota Udepur,2018,354150,118542,44233,70356,62066,11353,49835
Gujarat,Chhota Udepur,2019,300805,145818,46430,149808,78530,18206,33926
Gujarat,Chhota Udepur,2020,137742,131344,9581,74408,54168,12622,52387
Gujarat,Chhota Udepur,2021,384150,30293,140705,19667,51009,5421,75541
Gujarat,Chhota Udepur,2022,379116,103147,12503,120023,56655,4251,75646
Gujarat,Chhota Udepur,2023,28683,172888,131450,7919,28077,16599,22940
Gujarat,Chhota Udepur,2024,436516,170328,112480,39729,75047,5250,22718
Gujarat,Chhota Udepur,2025,335348,160004,108145,96603,41774,2015,14382
Gujarat,Dahod,2015,240530,171946,100092,69508,57786,4006,91504
Gujarat,Dahod,2016,410859,134808,27293,57935,74606,11813,84094
Gujarat,Dahod,2017,455435,145960,28217,142497,64830,16813,41335
Gujarat,Dahod,2018,163967,7040,100311,73097,57870,12953,99226
Gujarat,Dahod,2019,484109,128036,124048,102796,35175,7701,29304
Gujarat,Dahod,2020,71548,69403,38646,35564,64063,16518,33969
Gujarat,Dahod,2021,179810,79312,74619,94961,25628,11040,76573
Gujarat,Dahod,2022,97451,91156,99893,123095,32243,1866,10673
Gujarat,Dahod,2023,77150,134487,102131,50730,33764,10496,59850
Gujarat,Dahod,2024,467811,29231,5131,21024,64662,4521,15324
Gujarat,Dahod,2025,235493,18469,59006,149942,5659,9418,51769
Gujarat,Dang,2015,204269,153282,135346,120760,28131,4710,76515
Gujarat,Dang,2016,327085,15767,28986,29514,71459,11569,92568
Gujarat,Dang,2017,197863,126943,132563,65924,67543,12355,13571
Gujarat,Dang,2018,470799,170266,53555,113026,4465,18089,50492
Gujarat,Dang,2019,71902,102487,96368,67089,36204,9151,85673
Gujarat,Dang,2020,285619,154989,40509,26859,55318,15261,1898
Gujarat,Dang,2021,16263,120086,62127,22284,49824,13515,15385
Gujarat,Dang,2022,18480,107475,111854,51413,21053,5939,6200
Gujarat,Dang,2023,265493,178380,92194,87774,25145,596,64058
Gujarat,Dang,2024,323658,109662,134242,34090,35116,6393,39254
Gujarat,Dang,2025,390898,28103,122096,147157,75748,13225,76698
Gujarat,Devbhoomi Dwarka,2015,404001,135626,21968,119639,77281,8095,54872
Gujarat,Devbhoomi Dwarka,2016,209454,18404,127613,11731,38199,279,69932
Gujarat,Devbhoomi Dwarka,2017,159154,108420,104879,37045,28148,16489,5284
Gujarat,Devbhoomi Dwarka,2018,402537,28198,96308,87574,49924,10429,35314
Gujarat,Devbhoomi Dwarka,2019,319817,153123,49775,136462,18311,13613,34348
Gujarat,Devbhoomi Dwarka,2020,109846,115942,47738,99250,47601,12122,84533
Gujarat,Devbhoomi Dwarka,2021,358712,94483,69950,86919,28097,14650,64205
Gujarat,Devbhoomi Dwarka,2022,298156,190714,57352,32910,78514,1676,53467
Gujarat,Devbhoomi Dwarka,2023,346787,137665,61421,78827,36592,19294,84582
Gujarat,Devbhoomi Dwarka,2024,281764,156031,134568,133193,6613,8442,65377
Gujarat,Devbhoomi Dwarka,2025,30492,44722,108613,55654,72251,1831,66159
Gujarat,Gandhinagar,2015,159502,58931,21816,14220,14471,13814,84676
Gujarat,Gandhinagar,2016,287962,192232,65359,44280,52146,18665,57397
Gujarat,Gandhinagar,2017,64072,185650,8873,9216,28343,12162,19069
Gujarat,Gandhinagar,2018,149212,36145,87005,78373,44294,2453,24417
Gujarat,Gandhinagar,2019,475868,170763,97986,16989,44164,11124,29111
Gujarat,Gandhinagar,2020,140206,139034,149918,133377,48816,13269,12193
Gujarat,Gandhinagar,2021,408239,46046,110390,43355,5848,505,80388
Gujarat,Gandhinagar,2022,114632,57258,75050,37244,42455,11164,52132
Gujarat,Gandhinagar,2023,305164,30619,133318,9201,24772,5518,37362
Gujarat,Gandhinagar,2024,312917,88876,43233,44251,42273,6778,47748
Gujarat,Gandhinagar,2025,469371,71585,66594,38042,31461,14679,35670
Gujarat,Gir Somnath,2015,443791,97926,40943,6558,24512,1786,55598
Gujarat,Gir Somnath,2016,38918,42325,112007,99235,29279,15629,33763
Gujarat,Gir Somnath,2017,339225,5492,131543,4398,62533,9843,64107
Gujarat,Gir Somnath,2018,477658,61160,76846,122204,79118,17000,99757
Gujarat,Gir Somnath,2019,241786,41370,4624,80590,21985,10545,17621
Gujarat,Gir Somnath,2020,458270,48400,47954,8542,63093,7859,91245
Gujarat,Gir Somnath,2021,220090,151862,29551,46505,72959,15650,6578
Gujarat,Gir Somnath,2022,168728,187506,36858,127439,14812,10652,52526
Gujarat,Gir Somnath,2023,174175,95601,102547,134267,66445,19499,97191
Gujarat,Gir Somnath,2024,49935,21504,126970,132461,5001,19866,29976
Gujarat,Gir Somnath,2025,468724,21074,142866,20947,13130,1669,29329
Gujarat,Jamnagar,2015,104459,146381,6869,20616,49268,17442,53166
Gujarat,Jamnagar,2016,79705,64686,2203,141876,13580,13427,36724
Gujarat,Jamnagar,2017,464699,161437,74039,85740,66711,18840,98610
Gujarat,Jamnagar,2018,322666,193896,38957,118771,59026,17494,19577
Gujarat,Jamnagar,2019,326967,80579,138113,26526,79093,5941,15560
Gujarat,Jamnagar,2020,85937,137317,103065,54431,2305,12830,10070
Gujarat,Jamnagar,2021,122281,89052,36535,38139,33918,12864,44082
Gujarat,Jamnagar,2022,489489,18482,30210,5571,72164,2375,84216
Gujarat,Jamnagar,2023,441555,145706,97948,124947,12186,4240,32612
Gujarat,Jamnagar,2024,112731,11491,111133,97161,19268,2312,82032
Gujarat,Jamnagar,2025,440254,176512,87062,103925,79026,14549,72504
Gujarat,Junagadh,2015,300875,35849,70858,13287,57226,1181,29049
Gujarat,Junagadh,2016,158941,186849,71062,116233,48072,804,83385
Gujarat,Junagadh,2017,47102,17186,46001,138409,67620,15685,52621
Gujarat,Junagadh,2018,38152,48315,71230,18984,31555,916,2825
Gujarat,Junagadh,2019,348064,174323,17266,71085,76331,18148,70575
Gujarat,Junagadh,2020,27916,75200,91459,47330,42472,11090,13772
Gujarat,Junagadh,2021,216687,113215,65391,129960,15992,4347,81925
Gujarat,Junagadh,2022,145651,69436,64428,41788,44267,8863,74476
Gujarat,Junagadh,2023,327223,23569,39817,80183,66802,5335,7081
Gujarat,Junagadh,2024,97064,153173,33990,96873,44310,6307,92015
Gujarat,Junagadh,2025,103021,120452,7892,3772,70169,13241,63988
Gujarat,Kheda,2015,241651,82400,72316,97320,4425,11160,31959
Gujarat,Kheda,2016,226375,155403,58873,137598,44008,7164,64330
Gujarat,Kheda,2017,132367,151321,107376,31093,55109,19392,56361
Gujarat,Kheda,2018,130857,152083,10726,128668,74058,15348,23495
Gujarat,Kheda,2019,328852,136437,17288,101682,18018,16106,91629
Gujarat,Kheda,2020,319153,4273,149163,132104,2329,15053,60856
Gujarat,Kheda,2021,285265,145299,37412,66306,59858,11045,88394
Gujarat,Kheda,2022,91462,110448,66126,44640,32406,10478,63235
Gujarat,Kheda,2023,438686,89479,2150,131138,77394,17451,40908
Gujarat,Kheda,2024,38738,71969,129640,106191,42750,19884,59106
Gujarat,Kheda,2025,389792,104480,7113,146650,73156,6117,27972
Gujarat,Kutch,2015,425604,17697,86633,105633,55974,12226,2711
Gujarat,Kutch,2016,305308,159085,68571,99257,53806,11747,11633
Gujarat,Kutch,2017,97702,173427,28388,45979,21271,1526,37839
Gujarat,Kutch,2018,363740,164041,85116,149286,25235,5312,77270
Gujarat,Kutch,2019,173268,106072,136034,87257,51166,19869,59347
Gujarat,Kutch,2020,184429,68136,67679,32872,66111,11693,39364
Gujarat,Kutch,2021,339246,141087,117836,89072,59218,638,49953
Gujarat,Kutch,2022,298189,5192,52051,80274,56904,18408,88488
Gujarat,Kutch,2023,196227,61950,94077,71956,11273,14059,58482
Gujarat,Kutch,2024,435628,93107,75301,104330,7562,8191,74213
Gujarat,Kutch,2025,472574,75073,64960,112141,67228,18512,28928
Gujarat,Mahisagar,2015,130006,170184,82288,141169,53360,15923,23417
Gujarat,Mahisagar,2016,322718,97237,98222,13170,10587,5110,88749
Gujarat,Mahisagar,2017,58472,168351,31351,29986,58769,16573,25038
Gujarat,Mahisagar,2018,300679,163921,56801,69566,67514,3762,59793
Gujarat,Mahisagar,2019,203058,121905,4525,50403,21766,3428,34042
Gujarat,Mahisagar,2020,470917,94033,22121,95366,69930,19256,96620
Gujarat,Mahisagar,2021,9162,61067,120321,114031,24875,4346,52347
Gujarat,Mahisagar,2022,100419,77808,2086,72651,4199,13646,78309
Gujarat,Mahisagar,2023,200803,4936,57164,138869,36680,17492,98719
Gujarat,Mahisagar,2024,205720,71957,3288,33679,76921,13531,81075
Gujarat,Mahisagar,2025,259824,56651,121677,147113,4641,5368,1886
Gujarat,Mehsana,2015,320680,153488,31463,22018,6844,12218,23444
Gujarat,Mehsana,2016,97704,129830,81998,108276,53900,19885,62553
Gujarat,Mehsana,2017,444891,103763,107593,90032,55235,14683,68141
Gujarat,Mehsana,2018,373078,160160,74209,87246,64507,10967,74226
Gujarat,Mehsana,2019,289918,18908,97572,2823,6561,12016,49857
Gujarat,Mehsana,2020,357088,68351,145338,51573,22984,7760,85250
Gujarat,Mehsana,2021,51458,169643,129194,96825,69975,12992,92119
Gujarat,Mehsana,2022,320738,102176,98937,92035,30655,3218,19350
Gujarat,Mehsana,2023,359062,13700,11698,48183,66626,16325,92301
Gujarat,Mehsana,2024,102900,169805,14596,36009,52335,1049,59453
Gujarat,Mehsana,2025,229233,85742,96391,11149,48959,3101,96493
Gujarat,Morbi,2015,105082,172340,84316,145602,18471,5729,76293
Gujarat,Morbi,2016,446797,116331,54419,17502,71440,17028,86396
Gujarat,Morbi,2017,209121,71010,7791,26497,3297,13950,10206
Gujarat,Morbi,2018,275540,59836,30642,69973,20542,10827,31564
Gujarat,Morbi,2019,80189,132168,63683,81086,23714,2096,81904
Gujarat,Morbi,2020,216011,3933,116610,142348,9260,10314,32537
Gujarat,Morbi,2021,485420,69213,110572,42980,24129,8699,20071
Gujarat,Morbi,2022,172192,50834,146353,63327,9985,8609,44010
Gujarat,Morbi,2023,93092,64490,119518,23426,43570,14973,98587
Gujarat,Morbi,2024,413297,12657,53598,72110,19097,19987,36599
Gujarat,Morbi,2025,353539,197004,90296,52519,40164,3657,9282
Gujarat,Narmada,2015,368396,125390,82357,122349,11703,13655,75749
Gujarat,Narmada,2016,398969,28488,23948,2728,43474,6405,93871
Gujarat,Narmada,2017,363755,78811,42522,33733,62203,3242,92885
Gujarat,Narmada,2018,460297,30810,35812,113725,12844,8184,29099
Gujarat,Narmada,2019,387176,70319,19533,51806,51850,5011,58927
Gujarat,Narmada,2020,114484,194861,5591,52035,59062,10600,25966
Gujarat,Narmada,2021,391908,32488,25248,121025,56565,1806,46951
Gujarat,Narmada,2022,435140,87930,117173,93716,47896,14976,36550
Gujarat,Narmada,2023,95222,123921,58812,93268,37230,6243,28268
Gujarat,Narmada,2024,170532,113600,139345,56357,42119,11974,18116
Gujarat,Narmada,2025,134386,45711,26106,95289,47748,1401,69624
Gujarat,Navsari,2015,188623,109369,69003,48661,30110,6001,20183
Gujarat,Navsari,2016,193508,67514,120534,12660,64724,2693,35115
Gujarat,Navsari,2017,67115,66320,111318,22677,7749,3434,81027
Gujarat,Navsari,2018,331390,68380,26073,68437,73372,17521,35966
Gujarat,Navsari,2019,282510,113239,75779,141109,75045,5400,51864
Gujarat,Navsari,2020,286963,65316,80423,55882,36254,11246,72715
Gujarat,Navsari,2021,397951,160673,104856,47124,55060,17857,47574
Gujarat,Navsari,2022,375568,40190,109130,149138,33316,7639,87021
Gujarat,Navsari,2023,334288,11867,104105,1460,13581,346,3134
Gujarat,Navsari,2024,181231,21806,4123,106193,6986,5196,10746
Gujarat,Navsari,2025,326169,107408,10336,100880,34546,15186,22177
Gujarat,Panchmahal,2015,42117,3173,22032,27455,62782,6810,14365
Gujarat,Panchmahal,2016,294389,103553,112668,66027,2510,15152,40445
Gujarat,Panchmahal,2017,256152,115419,14300,45890,37231,8918,54888
Gujarat,Panchmahal,2018,291976,91436,43887,120239,74019,6743,64746
Gujarat,Panchmahal,2019,129323,31687,135145,70269,58466,14794,94761
Gujarat,Panchmahal,2020,211319,105214,99426,26209,45148,3800,42950
Gujarat,Panchmahal,2021,75514,177061,123377,116431,31210,10896,40327
Gujarat,Panchmahal,2022,170322,132516,82731,36412,25673,416,91656
Gujarat,Panchmahal,2023,427174,118025,12384,16158,72642,15460,79883
Gujarat,Panchmahal,2024,49756,132302,91641,120139,32460,2368,52298
Gujarat,Panchmahal,2025,170200,199777,32594,74438,4237,6147,87253
Gujarat,Patan,2015,421216,81310,63021,7993,29998,3022,33622
Gujarat,Patan,2016,263915,136509,123546,118230,48392,2813,11136
Gujarat,Patan,2017,452753,37175,141483,2110,70595,10061,52615
Gujarat,Patan,2018,296992,83596,133639,130678,6644,15255,82720
Gujarat,Patan,2019,13448,198280,42696,103860,74677,16290,94814
Gujarat,Patan,2020,284868,57088,26415,84364,25551,2941,90340
Gujarat,Patan,2021,15195,114405,23520,16731,39609,18516,32760
Gujarat,Patan,2022,380237,35531,89382,38450,8225,9409,42493
Gujarat,Patan,2023,79632,154519,137823,35764,34898,9668,95028
Gujarat,Patan,2024,366955,33486,80287,22450,17277,12941,45348
Gujarat,Patan,2025,464629,100290,55177,113322,46200,9013,42110
Gujarat,Porbandar,2015,182743,44298,3310,109833,74182,19942,17820
Gujarat,Porbandar,2016,209703,50396,133365,122168,46540,738,70932
Gujarat,Porbandar,2017,307470,52841,106156,25368,17001,1777,97883
Gujarat,Porbandar,2018,235569,188006,42693,136940,40336,13698,40169
Gujarat,Porbandar,2019,68849,28675,24361,15206,13975,15670,93695
Gujarat,Porbandar,2020,46211,153531,19068,120492,10154,13418,6599
Gujarat,Porbandar,2021,156198,80902,95259,33674,34446,3941,18519
Gujarat,Porbandar,2022,140335,145306,81942,107498,50412,2775,89984
Gujarat,Porbandar,2023,89117,104080,81494,113896,45485,11081,76127
Gujarat,Porbandar,2024,483652,74908,47930,87544,58468,12371,67286
Gujarat,Porbandar,2025,218831,139549,141911,60394,45522,5137,53677
Gujarat,Rajkot,2015,216760,56246,147973,53213,63320,8201,98836
Gujarat,Rajkot,2016,476839,111284,93883,62113,57603,371,62071
Gujarat,Rajkot,2017,231330,180274,13882,34986,14901,16642,23594
Gujarat,Rajkot,2018,220940,23332,80782,94082,22494,5356,55435
Gujarat,Rajkot,2019,457858,51593,43720,6626,54256,16530,876
Gujarat,Rajkot,2020,486430,106378,20295,142836,79465,5183,63276
Gujarat,Rajkot,2021,325405,172501,99732,45860,37038,14456,87609
Gujarat,Rajkot,2022,327971,168359,86586,55527,6003,5608,5191
Gujarat,Rajkot,2023,446941,10673,17344,21950,42607,4138,35733
Gujarat,Rajkot,2024,135231,54120,20220,39426,46429,3570,49195
Gujarat,Rajkot,2025,224117,32593,58638,20396,47274,18979,64694
Gujarat,Sabarkantha,2015,96368,124841,77033,73791,5124,16485,25189
Gujarat,Sabarkantha,2016,92711,71140,86659,129403,44284,2333,30127
Gujarat,Sabarkantha,2017,124675,18173,12754,92798,71966,3023,91711
Gujarat,Sabarkantha,2018,343306,183423,90585,38524,79396,15703,16725
Gujarat,Sabarkantha,2019,380333,15241,8260,41700,46601,17535,39429
Gujarat,Sabarkantha,2020,284064,27761,84237,66477,39051,2906,13524
Gujarat,Sabarkantha,2021,234175,59088,118790,65833,45212,3826,60158
Gujarat,Sabarkantha,2022,330160,52761,1041,76136,51194,19101,51058
Gujarat,Sabarkantha,2023,181572,34571,23225,52573,3473,18337,79404
Gujarat,Sabarkantha,2024,356341,25229,16855,136488,10385,10379,75014
Gujarat,Sabarkantha,2025,495647,23981,22042,19881,69341,13471,11270
Gujarat,Surat,2015,297536,107391,117324,31574,28651,2228,3620
Gujarat,Surat,2016,195558,86610,140529,38624,71708,17455,41423
Gujarat,Surat,2017,268502,85650,115603,28250,68992,9520,40413
Gujarat,Surat,2018,223223,58408,10005,69194,68722,13933,73922
Gujarat,Surat,2019,79979,95200,115193,39052,73612,13027,56939
Gujarat,Surat,2020,95489,177366,117203,76135,57056,14385,50398
Gujarat,Surat,2021,41115,71637,94188,27418,42214,17328,13694
Gujarat,Surat,2022,135572,116054,108750,110548,5439,7747,80131
Gujarat,Surat,2023,252788,108889,142481,106495,24871,12296,70629
Gujarat,Surat,2024,218853,43520,138237,106672,42389,6110,28555
Gujarat,Surat,2025,95541,83090,94833,89709,49812,3935,98572
Gujarat,Surendranagar,2015,469606,195715,58985,75429,40997,16754,3434
Gujarat,Surendranagar,2016,202206,168285,74722,30896,34209,9666,87168
Gujarat,Surendranagar,2017,309804,59406,137295,106835,58784,18795,51766
Gujarat,Surendranagar,2018,451121,65030,146347,87761,26899,1729,39194
Gujarat,Surendranagar,2019,96411,105072,120017,76684,3947,15575,10602
Gujarat,Surendranagar,2020,412796,144927,62849,58801,25182,6219,97608
Gujarat,Surendranagar,2021,388284,83495,52941,58399,48178,8309,2031
Gujarat,Surendranagar,2022,228134,135925,123752,145235,61670,13391,82624
Gujarat,Surendranagar,2023,155579,83586,31586,121653,5356,1894,47546
Gujarat,Surendranagar,2024,169151,35304,46688,140036,45819,12385,83771
Gujarat,Surendranagar,2025,345682,34352,49515,49999,9216,11466,95067
Gujarat,Tapi,2015,460630,149582,130366,145992,53523,6587,47696
Gujarat,Tapi,2016,276138,167015,114593,95097,61339,9171,36848
Gujarat,Tapi,2017,213217,56017,135528,50012,67697,18042,86037
Gujarat,Tapi,2018,104880,103508,126532,60730,53320,12387,73076
Gujarat,Tapi,2019,272898,141811,59343,145716,32199,18150,44102
Gujarat,Tapi,2020,245025,59140,136618,59815,16374,8469,74730
Gujarat,Tapi,2021,122112,75881,54897,17158,19933,11978,79568
Gujarat,Tapi,2022,249014,33557,53461,9257,44355,4593,40651
Gujarat,Tapi,2023,399945,170566,82667,125985,24177,6660,75701
Gujarat,Tapi,2024,252932,71155,17011,101082,47325,5782,26825
Gujarat,Tapi,2025,68531,82688,93481,123562,9995,435,5581
Gujarat,Vadodara,2015,451381,33091,40491,61497,66576,8012,86421
Gujarat,Vadodara,2016,458698,76751,111993,52146,46555,6598,19403
Gujarat,Vadodara,2017,254310,161450,15659,28131,21089,8447,1041
Gujarat,Vadodara,2018,235803,192638,28285,91353,673,7715,73488
Gujarat,Vadodara,2019,31061,116828,82705,28726,79408,8763,2315
Gujarat,Vadodara,2020,107316,6732,31325,90083,21368,17695,32093
Gujarat,Vadodara,2021,5791,94120,118723,89663,55016,4982,98673
Gujarat,Vadodara,2022,115360,190494,7647,55316,61756,12730,20832
Gujarat,Vadodara,2023,302206,192204,21787,145297,45741,11897,15617
Gujarat,Vadodara,2024,121035,188936,99651,16594,20781,17808,44447
Gujarat,Vadodara,2025,131387,170593,131740,100162,68531,2536,83236
Gujarat,Valsad,2015,204945,36802,120732,148146,18367,3365,95472
Gujarat,Valsad,2016,476252,90017,40063,89142,63221,15433,51372
Gujarat,Valsad,2017,394442,174310,85343,130529,1983,12419,91364
Gujarat,Valsad,2018,150973,149455,25101,26069,70882,13904,72128
Gujarat,Valsad,2019,282954,172744,122436,30814,16339,5162,71134
Gujarat,Valsad,2020,337112,167032,21448,146176,67660,19227,92803
Gujarat,Valsad,2021,465667,164753,39388,71161,29832,10726,85866
Gujarat,Valsad,2022,36724,3689,102160,37529,747,14860,90943
Gujarat,Valsad,2023,193177,121420,144475,90500,32139,3460,90139
Gujarat,Valsad,2024,234255,159549,79606,88243,4687,12017,85266
Gujarat,Valsad,2025,379807,194224,34737,64379,78185,5527,6348
Haryana,Ambala,2015,342175,34855,113392,137601,48381,1340,26385
Haryana,Ambala,2016,189151,103238,7078,1642,29877,18580,19131
Haryana,Ambala,2017,331702,112863,93451,129964,49024,8659,4826
Haryana,Ambala,2018,365617,94829,50696,45578,22826,8735,69787
Haryana,Ambala,2019,47546,9816,46165,103533,48488,13928,18427
Haryana,Ambala,2020,140527,142840,41248,48881,1881,13535,87138
Haryana,Ambala,2021,467758,1815,83008,69456,25307,5476,3068
Haryana,Ambala,2022,266512,126403,80923,65966,34707,13895,2736
Haryana,Ambala,2023,369173,118936,75766,127131,31674,6111,75253
Haryana,Ambala,2024,79676,40455,85709,98754,53515,11857,21640
Haryana,Ambala,2025,90737,16849,107695,144434,63859,12818,81700
Haryana,Bhiwani,2015,493098,90628,42490,90759,30008,17214,93288
Haryana,Bhiwani,2016,374805,106616,130576,96259,46968,5934,98474
Haryana,Bhiwani,2017,268310,147545,108991,91277,32330,745,88165
Haryana,Bhiwani,2018,219892,87835,137922,144100,33089,17480,44545
Haryana,Bhiwani,2019,117236,109114,61100,126542,7458,1861,73804
Haryana,Bhiwani,2020,467620,196125,63307,46338,59271,12136,44547
Haryana,Bhiwani,2021,453063,76526,77841,71696,1913,15787,49097
Haryana,Bhiwani,2022,128953,45562,69946,4485,17474,3051,60625
Haryana,Bhiwani,2023,134967,4492,106855,129016,34283,3154,3107
Haryana,Bhiwani,2024,352759,95211,15935,104684,13946,10064,69861
Haryana,Bhiwani,2025,72637,155749,84870,15505,57986,3581,89739
Haryana,Charkhi Dadri,2015,364714,99743,88592,108491,69220,4652,13236
Haryana,Charkhi Dadri,2016,470300,152674,1058,132784,42320,17461,25362
Haryana,Charkhi Dadri,2017,307414,184605,4527,33967,71641,18286,82558
Haryana,Charkhi Dadri,2018,27268,120792,73932,50791,25579,1086,60840
Haryana,Charkhi Dadri,2019,280023,8234,6884,124806,25013,9111,11870
Haryana,Charkhi Dadri,2020,178942,49753,31523,46756,69620,5984,25927
Haryana,Charkhi Dadri,2021,411088,129608,76769,10180,10490,14055,7418
