state,district,year,tourist_visits,domestic_tourists,foreign_tourists,tourism_revenue,hotels,tourist_sites
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,2023,346014,4374817,321208,175564891,649,67
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,2024,3293161,3300499,399645,459582527,72,63
Chhattisgarh,Manendragarh-Chirmiri-Bharatpur,2025,4531192,586840,54946,56485758,554,4
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2015,1092664,3179396,309737,162402297,356,158
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2016,1399569,2484293,244833,335483078,194,56
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2017,3518490,3976268,461466,25181081,471,90
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2018,4549216,4331111,16654,389922635,849,125
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2019,3898316,1854198,405335,484462309,973,82
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2020,3796031,3429639,340951,372760818,354,59
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2021,1636800,1892261,120858,311358089,625,78
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2022,3215715,2958942,221714,418006434,182,158
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2023,3485136,3585563,317970,428466816,513,95
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2024,2939096,4140857,365614,231808222,973,38
Chhattisgarh,Mohla-Manpur-Ambagarh Chowki,2025,2018061,2384842,330734,142150060,464,15
Chhattisgarh,Mungeli,2015,31503,3441132,111051,152927733,765,5
Chhattisgarh,Mungeli,2016,1718426,3338355,211703,229764720,723,126
Chhattisgarh,Mungeli,2017,3513353,855688,53079,43917794,278,24
Chhattisgarh,Mungeli,2018,2349571,4344942,57249,483636621,396,71
Chhattisgarh,Mungeli,2019,3781457,631666,177330,370781739,746,84
Chhattisgarh,Mungeli,2020,322746,2183436,81964,100599424,990,134
Chhattisgarh,Mungeli,2021,4423098,2435812,470438,98367122,532,38
Chhattisgarh,Mungeli,2022,1811718,1490298,311039,115404305,978,195
Chhattisgarh,Mungeli,2023,2693983,4341684,182124,177841758,852,81
Chhattisgarh,Mungeli,2024,2156171,2762542,51468,387519599,747,86
Chhattisgarh,Mungeli,2025,2881922,1811162,235051,19912174,537,115
Chhattisgarh,Narayanpur,2015,1700675,2990765,306352,341663523,357,126
Chhattisgarh,Narayanpur,2016,680538,1856636,155950,164080714,187,123
Chhattisgarh,Narayanpur,2017,4717127,2082946,465470,417072240,174,46
Chhattisgarh,Narayanpur,2018,1678878,457564,143517,275690816,306,128
Chhattisgarh,Narayanpur,2019,3974272,3173363,66781,58219137,619,24
Chhattisgarh,Narayanpur,2020,1092581,2429598,293698,413596289,945,140
Chhattisgarh,Narayanpur,2021,1909426,3867740,36127,14166218,578,76
Chhattisgarh,Narayanpur,2022,3071514,3570264,193086,145662137,17,145
Chhattisgarh,Narayanpur,2023,1692986,3383163,390879,318781907,64,91
Chhattisgarh,Narayanpur,2024,2266319,212697,183208,119954592,900,50
Chhattisgarh,Narayanpur,2025,1503910,1685737,31221,267931536,1000,190
Chhattisgarh,Raigarh,2015,3235795,963692,463745,70025479,807,152
Chhattisgarh,Raigarh,2016,177372,4316930,1606,359144146,410,198
Chhattisgarh,Raigarh,2017,3766398,1906952,436379,32816717,763,193
Chhattisgarh,Raigarh,2018,2587103,4046395,402273,354111596,956,108
Chhattisgarh,Raigarh,2019,2186165,98075,232695,338130381,664,199
Chhattisgarh,Raigarh,2020,2652234,1010670,454074,232774271,931,148
Chhattisgarh,Raigarh,2021,2601882,3650964,365903,323571890,181,133
Chhattisgarh,Raigarh,2022,4229718,1169893,141922,190061262,317,112
Chhattisgarh,Raigarh,2023,1420166,4168929,467440,370596980,49,182
Chhattisgarh,Raigarh,2024,1248698,4271579,128651,295441479,67,143
Chhattisgarh,Raigarh,2025,313875,2369847,260878,148819129,10,80
Chhattisgarh,Raipur,2015,2519550,1575200,320024,332286098,899,89
Chhattisgarh,Raipur,2016,3413406,2802517,41079,278634797,126,155
Chhattisgarh,Raipur,2017,2774405,3334555,7551,312719750,865,127
Chhattisgarh,Raipur,2018,2309267,4461255,329273,460283210,674,121
Chhattisgarh,Raipur,2019,3773439,286176,456998,171139370,811,175
Chhattisgarh,Raipur,2020,4317344,447652,88013,351090603,450,75
Chhattisgarh,Raipur,2021,2676281,3512742,479996,241494068,356,72
Chhattisgarh,Raipur,2022,3787930,2018719,279589,136201141,78,54
Chhattisgarh,Raipur,2023,1343282,1494062,305829,120188427,848,83
Chhattisgarh,Raipur,2024,146644,168200,18018,185161681,512,165
Chhattisgarh,Raipur,2025,4456315,2309927,313378,475647476,465,52
Chhattisgarh,Rajnandgaon,2015,1264538,860337,416573,67660875,780,95
Chhattisgarh,Rajnandgaon,2016,3857479,1148400,423288,461094794,401,180
Chhattisgarh,Rajnandgaon,2017,385334,2915275,162951,496952878,588,160
Chhattisgarh,Rajnandgaon,2018,1543631,1451668,324325,66319457,407,175
Chhattisgarh,Rajnandgaon,2019,1610003,428223,191700,281615726,289,43
Chhattisgarh,Rajnandgaon,2020,1631791,3901016,434615,320859637,460,103
Chhattisgarh,Rajnandgaon,2021,2904174,3239379,386621,350129486,234,94
Chhattisgarh,Rajnandgaon,2022,230487,4129387,187836,232245670,355,87
Chhattisgarh,Rajnandgaon,2023,2450613,3375895,318354,282322639,724,17
Chhattisgarh,Rajnandgaon,2024,3560252,2198531,107240,469674588,425,150
Chhattisgarh,Rajnandgaon,2025,41973,4429764,2430,375774100,280,35
Chhattisgarh,Sakti,2015,3796099,44666,398162,147403277,971,120
Chhattisgarh,Sakti,2016,3112390,4384754,72742,78474691,963,185
Chhattisgarh,Sakti,2017,1375419,2466014,442702,27108857,61,158
Chhattisgarh,Sakti,2018,1134502,519551,146132,382354546,816,8
Chhattisgarh,Sakti,2019,1625832,1507183,345635,118179668,69,126
Chhattisgarh,Sakti,2020,2464174,317630,433837,392036770,691,37
Chhattisgarh,Sakti,2021,1161396,1775565,369503,332590851,304,179
Chhattisgarh,Sakti,2022,3954216,3074569,134749,382237412,509,25
Chhattisgarh,Sakti,2023,3882200,3258420,82555,369128411,107,95
Chhattisgarh,Sakti,2024,498424,3817697,285192,144248211,957,191
Chhattisgarh,Sakti,2025,1042052,1818662,385325,295660851,736,177
Chhattisgarh,Sarangarh-Bilaigarh,2015,3894051,4010587,409883,323922492,108,56
Chhattisgarh,Sarangarh-Bilaigarh,2016,2826504,1933566,175284,252656433,517,30
Chhattisgarh,Sarangarh-Bilaigarh,2017,405119,436700,186460,484800910,601,93
Chhattisgarh,Sarangarh-Bilaigarh,2018,2635432,2417536,17158,395417655,551,5
Chhattisgarh,Sarangarh-Bilaigarh,2019,1237060,671317,223481,486534678,881,90
Chhattisgarh,Sarangarh-Bilaigarh,2020,4703737,3980239,1189,457457845,730,26
Chhattisgarh,Sarangarh-Bilaigarh,2021,422616,2022412,59777,51954163,211,69
Chhattisgarh,Sarangarh-Bilaigarh,2022,2891967,455570,72721,23414966,299,41
Chhattisgarh,Sarangarh-Bilaigarh,2023,2153058,3103371,374350,107324426,666,191
Chhattisgarh,Sarangarh-Bilaigarh,2024,4017135,2587387,232111,69401788,91,193
Chhattisgarh,Sarangarh-Bilaigarh,2025,2302748,3021045,361705,453588742,683,177
Chhattisgarh,Sukma,2015,1623731,4314462,350773,385140681,685,180
Chhattisgarh,Sukma,2016,2752731,1620730,279878,165700434,896,73
Chhattisgarh,Sukma,2017,4294656,1954080,342812,358458433,551,195
Chhattisgarh,Sukma,2018,3361019,2710848,296801,371434620,674,54
Chhattisgarh,Sukma,2019,4391556,2832351,89464,310667521,514,114
Chhattisgarh,Sukma,2020,3060002,329714,452530,202501033,249,150
Chhattisgarh,Sukma,2021,1178044,1539187,46910,387066656,718,141
Chhattisgarh,Sukma,2022,3109173,1141952,35576,104220065,949,84
Chhattisgarh,Sukma,2023,4090184,2964559,280969,489125435,142,162
Chhattisgarh,Sukma,2024,1053262,1002684,92389,238178428,939,46
Chhattisgarh,Sukma,2025,3989252,4056642,265778,77448418,916,193
Chhattisgarh,Surajpur,2015,3823998,3046423,497297,251054972,119,191
Chhattisgarh,Surajpur,2016,293007,1985116,114648,163709031,939,51
Chhattisgarh,Surajpur,2017,1760754,1555074,330906,228012914,14,110
Chhattisgarh,Surajpur,2018,4833923,3328006,413475,120510559,841,22
Chhattisgarh,Surajpur,2019,1980642,711267,127235,324009019,281,25
Chhattisgarh,Surajpur,2020,3340089,1257407,312027,74723022,140,153
Chhattisgarh,Surajpur,2021,3927035,2132033,325155,65987563,525,157
Chhattisgarh,Surajpur,2022,321644,1496548,287961,37332410,848,20
Chhattisgarh,Surajpur,2023,3821926,1282441,112702,233039210,852,35
Chhattisgarh,Surajpur,2024,3663030,638955,331921,401049762,956,13
Chhattisgarh,Surajpur,2025,3148834,1108954,316098,332942963,316,42
Chhattisgarh,Surguja,2015,2230562,2904176,198975,110554451,620,14
Chhattisgarh,Surguja,2016,363801,3717330,34365,466813240,781,85
Chhattisgarh,Surguja,2017,3420432,2479816,64744,83366962,208,98
Chhattisgarh,Surguja,2018,1728092,3570845,96483,317302195,732,142
Chhattisgarh,Surguja,2019,1865938,2541997,389383,32581595,108,104
Chhattisgarh,Surguja,2020,20291,1056564,479388,106581139,105,125
Chhattisgarh,Surguja,2021,3647138,55048,442559,353509522,788,145
Chhattisgarh,Surguja,2022,4120444,3612668,41149,240587266,818,34
Chhattisgarh,Surguja,2023,1619178,2873250,92549,449529645,671,192
Chhattisgarh,Surguja,2024,2694642,2395763,480588,113192097,717,195
Chhattisgarh,Surguja,2025,4463226,3655157,346647,309912023,92,155
Goa,North Goa,2015,4067217,3067496,163476,443624470,947,160
Goa,North Goa,2016,3753316,1058158,227754,19556051,55,167
Goa,North Goa,2017,3626439,2411615,395000,186216814,439,35
Goa,North Goa,2018,1431352,255106,445320,4888539,233,60
Goa,North Goa,2019,4144503,3846161,48914,460817277,724,169
Goa,North Goa,2020,975581,2194132,316379,381564870,487,185
Goa,North Goa,2021,1942037,1602406,443721,185935734,76,34
Goa,North Goa,2022,973121,2738373,356813,395699941,910,140
Goa,North Goa,2023,3804116,2642958,106124,116827318,52,103
Goa,North Goa,2024,479563,1698361,145711,200335552,518,106
Goa,North Goa,2025,2897279,653918,418257,75223057,922,25
Goa,South Goa,2015,3101543,3478622,53451,189961915,158,116
Goa,South Goa,2016,849255,1746348,35946,85554167,685,112
Goa,South Goa,2017,4005043,3981494,407634,208951860,790,36
Goa,South Goa,2018,3473388,4489249,259412,252744668,14,103
Goa,South Goa,2019,652859,3689564,273551,417430039,468,25
Goa,South Goa,2020,423447,3739062,113924,190998235,600,127
Goa,South Goa,2021,995054,1205912,267267,411194418,241,9
Goa,South Goa,2022,1806985,4222374,223938,415201481,756,1
Goa,South Goa,2023,2436316,1790998,32980,388080614,814,17
Goa,South Goa,2024,2191853,152843,244092,36468702,198,12
Goa,South Goa,2025,3417559,4481120,152362,23137191,208,58
Gujarat,Ahmedabad,2015,1030527,2789440,243843,235642090,804,103
Gujarat,Ahmedabad,2016,1255592,1644865,460113,43437294,791,183
Gujarat,Ahmedabad,2017,532189,1768361,298172,120496216,104,193
Gujarat,Ahmedabad,2018,172858,1195911,281989,222113636,892,199
Gujarat,Ahmedabad,2019,716745,1657849,375812,28108791,485,30
Gujarat,Ahmedabad,2020,1472488,2683924,484802,178600399,434,21
Gujarat,Ahmedabad,2021,1942544,2524745,58806,160635799,977,46
Gujarat,Ahmedabad,2022,1760093,2567269,257415,28913857,569,163
Gujarat,Ahmedabad,2023,4691348,4150577,160980,213899691,773,58
Gujarat,Ahmedabad,2024,1990498,3700229,447987,310153733,675,151
Gujarat,Ahmedabad,2025,2231455,427649,94222,77612624,240,14
Gujarat,Amreli,2015,2999488,542290,58045,317608103,498,106
Gujarat,Amreli,2016,2443553,3319645,421086,291060611,867,145
Gujarat,Amreli,2017,3602968,4428625,370603,227806670,645,163
Gujarat,Amreli,2018,1882619,1799371,274657,361523067,976,107
Gujarat,Amreli,2019,521948,162051,39780,5440616,244,108
Gujarat,Amreli,2020,2782075,1126108,345993,468271870,979,61
Gujarat,Amreli,2021,3752486,4497802,302175,50954313,758,98
Gujarat,Amreli,2022,4622127,4256029,362587,84322218,880,146
Gujarat,Amreli,2023,2115636,2690152,277214,446347201,402,174
Gujarat,Amreli,2024,1304626,1251350,310961,31195904,941,187
Gujarat,Amreli,2025,2981660,837130,321966,242579340,646,184
Gujarat,Anand,2015,4277896,1358320,318820,223326954,946,168
Gujarat,Anand,2016,1866649,3221772,236608,415568736,489,198
Gujarat,Anand,2017,3293037,3611970,321099,122650646,731,143
Gujarat,Anand,2018,4953506,1266071,18023,93719580,47,66
Gujarat,Anand,2019,1303483,3710716,106596,248157978,417,83
Gujarat,Anand,2020,2120125,3142506,364468,111876565,123,19
Gujarat,Anand,2021,2184394,1380249,182943,165580437,977,133
Gujarat,Anand,2022,657926,284777,333884,369272023,653,160
Gujarat,Anand,2023,2418230,4142211,370502,491136784,96,156
Gujarat,Anand,2024,1831209,140300,335917,296224882,738,149
Gujarat,Anand,2025,3690725,1947591,388802,399180220,970,96
Gujarat,Aravalli,2015,4835691,4249990,622,290444023,945,104
Gujarat,Aravalli,2016,4266356,861743,144425,138141086,829,139
Gujarat,Aravalli,2017,2454354,3081566,27916,222101370,746,177
Gujarat,Aravalli,2018,4336958,843412,1551,150557422,338,110
Gujarat,Aravalli,2019,4655922,782259,228410,310300358,944,139
Gujarat,Aravalli,2020,4325469,2289854,440931,104650119,227,179
Gujarat,Aravalli,2021,2725740,2492014,313037,410222466,784,59
Gujarat,Aravalli,2022,1619106,3826323,350032,5671695,168,30
Gujarat,Aravalli,2023,1293640,4454621,205305,498225799,624,28
Gujarat,Aravalli,2024,1144083,677996,311094,322009110,911,123
Gujarat,Aravalli,2025,4077735,387495,205600,141447314,307,110
Gujarat,Banaskantha,2015,431250,2141847,488530,493309271,797,115
Gujarat,Banaskantha,2016,3393516,1412170,382022,301779750,567,12
Gujarat,Banaskantha,2017,781668,1701336,140618,121646003,401,175
Gujarat,Banaskantha,2018,138823,1513797,410098,484821075,15,143
Gujarat,Banaskantha,2019,4501063,3544358,273368,23420839,376,23
Gujarat,Banaskantha,2020,1642626,2265747,39578,434440493,584,64
Gujarat,Banaskantha,2021,3697343,2059598,118245,420842620,904,6
Gujarat,Banaskantha,2022,4633903,3112130,357924,86823576,218,183
Gujarat,Banaskantha,2023,50045,4049835,26297,234672231,208,117
Gujarat,Banaskantha,2024,1486867,2917621,8493,118527737,447,26
Gujarat,Banaskantha,2025,4344899,2867013,110766,19175725,590,129
Gujarat,Bharuch,2015,1890760,1611503,360072,317355074,781,155
Gujarat,Bharuch,2016,2763138,487632,335233,398969599,627,15
Gujarat,Bharuch,2017,3032807,4268720,208747,211362212,139,56
Gujarat,Bharuch,2018,292083,3643146,311974,206800519,459,39
Gujarat,Bharuch,2019,1763666,3402764,55652,139445974,736,154
Gujarat,Bharuch,2020,4093371,2201670,494412,77843808,845,21
Gujarat,Bharuch,2021,4008793,407241,393659,235918034,209,167
Gujarat,Bharuch,2022,4371031,2445705,101187,349087099,533,194
Gujarat,Bharuch,2023,1115868,2434236,182486,88776726,479,95
Gujarat,Bharuch,2024,1433224,915181,44029,328197462,89,175
Gujarat,Bharuch,2025,3247691,883046,147934,216307829,116,19
Gujarat,Bhavnagar,2015,3330246,1389668,413639,396737334,745,200
Gujarat,Bhavnagar,2016,3413076,4189778,329583,335300285,459,14
Gujarat,Bhavnagar,2017,1886725,163294,19737,293180972,869,64
Gujarat,Bhavnagar,2018,2697771,2940531,311339,67870629,463,64
Gujarat,Bhavnagar,2019,3740785,343250,201073,395347155,711,5
Gujarat,Bhavnagar,2020,2329232,2668496,458222,349112308,658,189
Gujarat,Bhavnagar,2021,2165847,2650717,240461,454278221,823,32
Gujarat,Bhavnagar,2022,4608058,669650,364130,35538389,599,113
Gujarat,Bhavnagar,2023,2669971,3669977,384048,496648642,937,136
Gujarat,Bhavnagar,2024,4471489,934544,165662,78841736,301,78
Gujarat,Bhavnagar,2025,2763751,3494796,262435,336893921,786,178
Gujarat,Botad,2015,3945827,3240489,324100,69736680,932,165
Gujarat,Botad,2016,2296734,2223385,80785,10522585,720,100
Gujarat,Botad,2017,903039,2398229,466143,24260264,738,24
Gujarat,Botad,2018,2353813,1428501,339766,397032607,807,34
Gujarat,Botad,2019,4379082,1575155,207852,373384566,987,126
Gujarat,Botad,2020,2061365,1782863,194502,361317830,154,127
Gujarat,Botad,2021,3615586,1885650,213895,216296704,158,120
Gujarat,Botad,2022,2841198,4027683,1786,98701149,267,24
Gujarat,Botad,2023,3911074,4474456,428459,170267384,175,28
Gujarat,Botad,2024,4286540,3659793,42477,385683908,850,115
Gujarat,Botad,2025,824867,1368089,338540,476961075,328,152
Gujarat,Chhota Udepur,2015,297345,258691,151904,100226368,695,111
Gujarat,Chhota Udepur,2016,3924784,2560807,306268,63953536,635,23
Gujarat,Chhota Udepur,2017,4647578,786398,320386,288893475,882,139
Gujarat,Chhota Udepur,2018,1338141,2175148,64005,471211312,197,127
Gujarat,Chhota Udepur,2019,550598,2006012,443317,235437506,277,64
Gujarat,Chhota Udepur,2020,2129117,3051735,494630,27220023,95,73
Gujarat,Chhota Udepur,2021,3403483,3495959,449255,226980745,676,36
Gujarat,Chhota Udepur,2022,2515142,3632468,92514,174675216,314,128
Gujarat,Chhota Udepur,2023,862994,655321,187238,327890577,176,119
Gujarat,Chhota Udepur,2024,3191085,330793,308142,203939907,490,95
Gujarat,Chhota Udepur,2025,1156543,3481513,35547,216006608,788,174
Gujarat,Dahod,2015,2188477,4086466,65516,392993587,803,35
Gujarat,Dahod,2016,4452823,1789005,259636,377817867,877,101
Gujarat,Dahod,2017,3307510,3329720,286111,61207615,656,20
Gujarat,Dahod,2018,1301517,1988322,164978,367102956,53,158
Gujarat,Dahod,2019,2286223,3254727,96252,288862144,992,163
Gujarat,Dahod,2020,4631706,3204920,29623,384606467,333,198
Gujarat,Dahod,2021,1583758,2417781,67815,141577491,916,37
Gujarat,Dahod,2022,81737,872717,272123,230045100,384,25
Gujarat,Dahod,2023,4051356,2674396,357004,195666731,872,109
Gujarat,Dahod,2024,587497,1308580,83213,435984257,477,191
Gujarat,Dahod,2025,1381843,1261247,268296,247560637,122,23
Gujarat,Dang,2015,4026097,3956514,34421,330954039,42,131
Gujarat,Dang,2016,3202286,564829,252040,50874164,929,110
Gujarat,Dang,2017,4679028,2134773,79762,115449520,362,87
Gujarat,Dang,2018,189641,4246160,113767,217356550,445,147
Gujarat,Dang,2019,3369674,4073539,52726,68854870,884,112
Gujarat,Dang,2020,4851341,1631414,460133,377505771,590,192
Gujarat,Dang,2021,3114757,3209408,256761,85515593,283,134
Gujarat,Dang,2022,3145200,1183219,42683,401158498,197,92
Gujarat,Dang,2023,18116,2222397,466439,56627657,470,107
Gujarat,Dang,2024,3782672,1125799,264771,16482074,402,152
Gujarat,Dang,2025,28070,4444021,140778,150529747,616,181
Gujarat,Devbhoomi Dwarka,2015,1905728,1789765,8047,195776158,909,93
Gujarat,Devbhoomi Dwarka,2016,3097077,2971818,34706,397873366,928,170
Gujarat,Devbhoomi Dwarka,2017,2994981,440397,109514,352124708,937,5
Gujarat,Devbhoomi Dwarka,2018,3091215,3717279,7777,100285294,606,20
Gujarat,Devbhoomi Dwarka,2019,4875872,2624140,440774,240673406,914,73
Gujarat,Devbhoomi Dwarka,2020,141828,1667654,22260,301000877,356,27
Gujarat,Devbhoomi Dwarka,2021,4466660,2132322,119502,363341328,773,146
Gujarat,Devbhoomi Dwarka,2022,4229966,2860717,428697,464721408,424,101
Gujarat,Devbhoomi Dwarka,2023,3512086,4193461,65065,216389012,266,5
Gujarat,Devbhoomi Dwarka,2024,1161192,1959723,122008,354381137,22,1
Gujarat,Devbhoomi Dwarka,2025,1874697,2719356,452077,180742512,573,192
Gujarat,Gandhinagar,2015,1468712,2054494,434111,232567840,958,192
Gujarat,Gandhinagar,2016,1732207,3162881,466501,20267432,765,58
Gujarat,Gandhinagar,2017,4453768,4110028,19266,116412032,351,114
Gujarat,Gandhinagar,2018,609859,2508107,384296,42184243,54,117
Gujarat,Gandhinagar,2019,3513614,4212410,317846,44032464,971,56
Gujarat,Gandhinagar,2020,348085,3256035,147116,227806368,73,133
Gujarat,Gandhinagar,2021,4301053,668338,477831,101769641,838,102
Gujarat,Gandhinagar,2022,4684811,3966700,450309,425626122,179,124
Gujarat,Gandhinagar,2023,1125129,1231392,85508,80640190,157,89
Gujarat,Gandhinagar,2024,2488666,378824,127072,132027405,741,7
Gujarat,Gandhinagar,2025,2810137,1702899,109053,259874268,221,44
Gujarat,Gir Somnath,2015,3613576,2898972,243323,419963348,878,128
Gujarat,Gir Somnath,2016,3685426,2289424,240682,43121611,673,6
Gujarat,Gir Somnath,2017,1597159,484561,379256,473234449,608,14
Gujarat,Gir Somnath,2018,879670,3238707,287636,123557701,240,44
Gujarat,Gir Somnath,2019,1510380,1120927,197698,122200576,872,168
Gujarat,Gir Somnath,2020,1740774,2807443,308721,4096624,519,94
Gujarat,Gir Somnath,2021,1025280,4178623,460531,254686960,163,149
Gujarat,Gir Somnath,2022,4939583,3874313,103560,401636288,412,98
Gujarat,Gir Somnath,2023,2110776,737422,436171,223747325,274,171
Gujarat,Gir Somnath,2024,1370609,2075016,72637,379967945,937,76
Gujarat,Gir Somnath,2025,2621470,3696388,234861,324391786,978,87
Gujarat,Jamnagar,2015,1301861,2323140,140836,83919235,759,90
Gujarat,Jamnagar,2016,2898365,4006927,82498,327457715,188,15
Gujarat,Jamnagar,2017,1900446,3117525,356084,273452368,227,45
Gujarat,Jamnagar,2018,2621699,326888,476890,343267268,474,184
Gujarat,Jamnagar,2019,4889095,4104948,126802,189533038,221,85
Gujarat,Jamnagar,2020,1630038,2350104,349336,202469021,84,95
Gujarat,Jamnagar,2021,3005289,3420246,183083,215567066,953,133
Gujarat,Jamnagar,2022,1191936,1365750,251976,214723913,350,81
